timestamp,src_port,dst_port,length,is_malicious
104.4709861278534,57695,443,1290,0
104.471036195755,57695,443,541,0
104.47110605239868,443,57696,1290,0
104.47114300727844,443,57696,136,0
104.47118711471558,443,57696,134,0
104.47122597694397,57696,443,52,0
104.47125697135925,443,57695,52,0
104.47129416465759,443,57695,52,0
104.47133207321167,5223,57373,185,1
104.4713671207428,5223,57373,78,1
104.47140407562256,57373,5223,52,1
104.47143816947937,57373,5223,84,1
104.4715051651001,443,57697,1290,0
104.47158813476562,443,57697,1290,0
104.47165608406067,443,57697,1290,0
104.47172403335571,443,57697,1021,0
104.471755027771,57697,443,52,0
104.47178912162781,57697,443,52,0
104.47193598747253,443,57695,1290,0
104.47199201583862,443,57695,861,0
104.47202515602112,57695,443,52,0
104.47206211090088,57699,443,64,0
104.47213816642761,57695,443,1258,0
104.47221398353577,57695,443,1290,0
104.4722671508789,57695,443,471,0
104.47230410575867,443,57699,60,0
104.47233414649963,57699,443,52,0
104.47237396240234,57699,443,569,0
104.47239708900452,443,57695,52,0
104.47241806983948,5223,57373,52,1
104.47243905067444,443,57699,52,0
104.47248697280884,443,57699,1290,0
104.47253608703613,443,57699,1290,0
104.47258400917053,443,57699,1290,0
104.47261619567871,443,57699,434,0
104.47263813018799,57699,443,52,0
104.47265911102295,57699,443,52,0
104.47268795967102,443,57699,390,0
104.47271013259888,57699,443,52,0
104.47273397445679,57699,443,145,0
104.47275519371033,443,57699,52,0
104.47277808189392,443,57699,103,0
104.4728000164032,57699,443,52,0
104.47284507751465,57699,443,1160,0
104.47289204597473,57699,443,1290,0
104.47293400764465,57699,443,862,0
104.4729630947113,57699,443,385,0
104.4729859828949,443,57699,52,0
104.47300696372986,443,57699,52,0
104.4730281829834,443,57699,52,0
104.47307515144348,443,57695,1290,0
104.47311806678772,443,57695,934,0
104.473140001297,57695,443,52,0
104.47318816184998,443,57699,1290,0
104.47321605682373,443,57699,327,0
104.4732391834259,57699,443,52,0
104.47329497337341,57699,443,1171,0
104.47334313392639,57699,443,1290,0
104.47338318824768,57699,443,862,0
104.4734160900116,57699,443,559,0
104.47344207763672,443,57699,52,0
104.47346615791321,443,57699,52,0
104.4734890460968,443,57699,52,0
104.4735369682312,57373,5223,1290,1
104.47358512878418,57373,5223,1290,1
104.4736340045929,57373,5223,1290,1
104.47369503974915,57373,5223,1040,1
104.47374296188354,57373,5223,1290,1
104.47379112243652,57373,5223,1290,1
104.47383999824524,57373,5223,1290,1
104.47388505935669,57373,5223,1062,1
104.47390818595886,5223,57373,52,1
104.47392916679382,5223,57373,52,1
104.47396898269653,443,57699,947,0
104.47403502464294,5223,57373,52,1
104.4740560054779,5223,57373,52,1
104.47410106658936,57697,443,1196,0
104.47414898872375,57697,443,1290,0
104.47418713569641,57697,443,736,0
104.47423505783081,57373,5223,1290,1
104.4742820262909,57373,5223,1290,1
104.47433018684387,57373,5223,1290,1
104.47438216209412,57373,5223,1062,1
104.47440505027771,443,57697,52,0
104.47442698478699,443,57697,52,0
104.47444796562195,5223,57373,52,1
104.47446918487549,5223,57373,52,1
104.47449398040771,5223,57373,195,1
104.47451496124268,57373,5223,52,1
104.47453713417053,57373,5223,84,1
104.4745581150055,57699,443,52,0
105.47399401664734,443,57697,1290,0
105.47409009933472,443,57697,1290,0
105.47416400909424,443,57697,1290,0
105.47423815727234,443,57697,1026,0
105.47427701950073,57697,443,52,0
105.47431802749634,57697,443,52,0
105.47439002990723,5223,57373,52,1
105.4744770526886,57700,443,64,0
105.4745090007782,443,57700,60,0
105.47453999519348,57700,443,52,0
105.47459697723389,57700,443,569,0
105.47462916374207,443,57700,52,0
105.47469806671143,443,57700,1290,0
105.47477006912231,443,57700,1290,0
105.47484517097473,443,57700,1290,0
105.4748899936676,443,57700,434,0
105.47496008872986,443,57700,1290,0
105.47501301765442,443,57700,733,0
105.47504496574402,57700,443,52,0
105.47507500648499,57700,443,52,0
105.47511005401611,57700,443,116,0
105.47515296936035,443,57700,339,0
105.47520208358765,443,57700,339,0
105.47524118423462,443,57700,114,0
105.47531414031982,57700,443,1208,0
105.47535109519958,443,57700,83,0
105.4753839969635,57700,443,83,0
105.47541499137878,443,57700,52,0
105.47548604011536,443,57700,1225,0
105.47551918029785,57700,443,52,0
105.47555303573608,57700,443,91,0
105.47559118270874,57700,443,76,0
105.47562313079834,443,57700,52,0
105.47565412521362,443,57700,52,0
105.4756829738617,57700,443,52,0
105.47571611404419,57696,443,111,0
105.47574615478516,443,57696,52,0
105.47580599784851,57696,443,1010,0
105.4758369922638,443,57696,52,0
105.4759030342102,443,57696,1290,0
105.4759361743927,443,57696,92,0
105.47597217559814,443,57696,196,0
105.47600317001343,57696,443,52,0
105.4760491847992,5223,57373,576,1
105.47608804702759,5223,57373,278,1
105.47611999511719,57373,5223,52,1
105.47615003585815,57373,5223,84,1
105.47618103027344,5223,57373,52,1
107.47929096221924,57701,443,64,0
107.47932314872742,443,57701,60,0
107.47941017150879,57701,443,52,0
107.47947907447815,57701,443,569,0
107.47951912879944,443,57701,52,0
107.47964811325073,443,57701,1290,0
107.47973918914795,443,57701,1290,0
107.47984719276428,443,57701,1290,0
107.47995615005493,443,57701,434,0
107.48005604743958,443,57701,1290,0
107.48014116287231,443,57701,734,0
107.48018002510071,57701,443,52,0
107.48021197319031,57701,443,52,0
107.48024415969849,57701,443,52,0
107.48027801513672,57701,443,116,0
107.48034715652466,57373,5223,1290,1
107.48040509223938,57373,5223,862,1
107.48044013977051,57373,5223,141,1
107.48047614097595,57373,5223,200,1
107.48051500320435,443,57701,339,0
107.48055601119995,443,57701,339,0
107.48059105873108,443,57701,114,0
107.48065710067749,57701,443,1205,0
107.4806911945343,443,57701,83,0
107.48072218894958,57701,443,83,0
107.48075318336487,5223,57373,52,1
107.48078298568726,5223,57373,52,1
107.4808120727539,5223,57373,52,1
107.4808440208435,5223,57373,88,1
107.48087310791016,57373,5223,52,1
107.48090410232544,5223,57373,88,1
107.48093318939209,57373,5223,52,1
107.48096513748169,57696,443,110,0
107.48099613189697,443,57696,52,0
107.48104500770569,57696,443,634,0
107.48109316825867,443,57701,585,0
107.48112511634827,57701,443,52,0
107.48115611076355,57701,443,91,0
107.481192111969,57701,443,76,0
107.48122215270996,443,57696,52,0
107.48125219345093,443,57701,52,0
107.481281042099,443,57701,52,0
107.48131203651428,57701,443,52,0
108.48246502876282,5223,57373,200,1
108.4825370311737,5223,57373,576,1
108.48258519172668,5223,57373,148,1
108.48263216018677,5223,57373,188,1
108.48268604278564,5223,57373,576,1
108.48273706436157,5223,57373,80,1
108.48277306556702,57373,5223,52,1
108.48280596733093,57373,5223,84,1
108.48283815383911,57373,5223,84,1
108.4828770160675,57373,5223,84,1
108.4829089641571,57373,5223,84,1
108.48294806480408,443,57696,233,0
108.48299217224121,57696,443,52,0
108.48304200172424,5223,57373,576,1
108.48309111595154,5223,57373,576,1
108.48313403129578,5223,57373,363,1
108.48316717147827,57373,5223,52,1
108.48319911956787,5223,57373,52,1
108.48323011398315,5223,57373,52,1
108.48326301574707,57373,5223,84,1
108.48330211639404,57373,5223,84,1
108.48333597183228,57373,5223,84,1
108.48337411880493,57373,5223,84,1
108.48348808288574,5223,57373,52,1
108.48358702659607,5223,57373,52,1
108.48887300491333,443,57663,76,0
108.48890399932861,443,57663,52,0
108.48893713951111,57663,443,52,0
108.48897099494934,57663,443,76,0
108.48900318145752,57663,443,52,0
108.4890820980072,443,57663,40,0
108.48958897590637,5223,57373,576,1
108.48962998390198,5223,57373,59,1
108.48966908454895,57373,5223,52,1
108.48970103263855,57373,5223,84,1
108.4897391796112,5223,57373,59,1
108.48977208137512,57373,5223,64,1
108.49007415771484,5223,57373,52,1
108.49072003364563,57373,5223,1111,1
108.49101519584656,5223,57373,52,1
108.49106097221375,5223,57373,88,1
108.49109601974487,57373,5223,52,1
109.49675607681274,5223,57373,576,1
109.49679613113403,5223,57373,279,1
109.49683618545532,57373,5223,52,1
109.49687314033508,57373,5223,84,1
109.49712800979614,5223,57373,52,1
109.4980161190033,57695,443,1268,0
109.49823808670044,57695,443,1290,0
109.49828910827637,57695,443,442,0
109.49834203720093,443,57695,52,0
109.4983811378479,443,57695,52,0
109.49900197982788,443,57695,1290,0
109.49907803535461,443,57695,928,0
109.49911904335022,57695,443,52,0
112.50713014602661,57695,443,40,0
112.50716018676758,57697,443,40,0
113.50907707214355,57702,443,64,0
113.50913715362549,443,57702,60,0
113.50917100906372,57702,443,52,0
113.5092420578003,57702,443,569,0
113.50927996635437,57703,443,64,0
113.50942516326904,57703,443,64,0
113.50949311256409,57704,443,64,0
113.50952506065369,443,57702,52,0
113.50960898399353,443,57702,1290,0
113.50968313217163,443,57702,1290,0
113.50976014137268,443,57702,1290,0
113.50979614257812,57702,443,52,0
113.50982713699341,57702,443,52,0
113.50987911224365,443,57702,434,0
113.50995206832886,443,57702,1290,0
113.51000618934631,443,57702,733,0
113.51006698608398,443,57702,733,0
113.51021003723145,57702,443,52,0
113.51024103164673,57702,443,64,0
113.51034212112427,443,57704,60,0
113.51037311553955,443,57703,60,0
113.51040410995483,443,57703,60,0
113.5108380317688,57704,443,52,0
113.51102304458618,57704,443,569,0
113.51107096672058,57703,443,64,0
113.51110506057739,57703,443,52,0
113.51113796234131,57703,443,52,0
113.51118516921997,57703,443,569,0
113.51135301589966,443,57703,52,0
113.51138997077942,443,57704,52,0
113.51159501075745,443,57704,1290,0
113.51166701316833,443,57704,1290,0
113.51174402236938,443,57704,1290,0
113.51179099082947,443,57704,434,0
113.51186108589172,443,57704,1290,0
113.51192212104797,443,57704,733,0
113.51200199127197,443,57703,1290,0
113.51212310791016,443,57703,1290,0
113.51219415664673,443,57703,1290,0
113.51225399971008,443,57703,434,0
113.51232719421387,443,57703,1290,0
113.51238012313843,443,57703,734,0
113.51241898536682,57704,443,52,0
113.51245212554932,57704,443,52,0
113.51252698898315,57703,443,52,0
113.51256918907166,57703,443,52,0
113.5126051902771,57703,443,52,0
113.51268100738525,57702,443,116,0
113.51399803161621,443,57702,52,0
113.51405096054077,443,57702,339,0
113.5140950679779,443,57702,339,0
113.51412916183472,443,57702,114,0
113.51463413238525,57702,443,52,0
113.51486611366272,57702,443,844,0
113.51490306854248,57704,443,116,0
113.51493501663208,57703,443,52,0
113.51497602462769,443,57702,114,0
113.51619410514832,57702,443,480,0
113.51738905906677,443,57702,52,0
113.51741218566895,443,57702,83,0
113.51743412017822,443,57704,52,0
113.51763105392456,443,57704,339,0
113.51766300201416,443,57704,339,0
113.51769518852234,443,57704,114,0
113.51779699325562,443,57703,52,0
113.5178210735321,57702,443,52,0
113.51787304878235,57704,443,1285,0
113.51789617538452,57704,443,52,0
113.51813912391663,57703,443,52,0
113.51866102218628,443,57704,52,0
113.51868414878845,443,57704,83,0
113.51870512962341,57704,443,83,0
113.51872706413269,57704,443,52,0
113.51874899864197,443,57704,52,0
113.51913809776306,443,57704,517,0
113.51917910575867,443,57702,527,0
113.51920318603516,57704,443,52,0
113.51922607421875,57702,443,52,0
113.51928806304932,57702,443,91,0
113.5193121433258,57704,443,91,0
113.5193350315094,57702,443,76,0
113.51935696601868,57704,443,76,0
113.51937913894653,443,57702,52,0
113.51952910423279,443,57702,52,0
113.51955199241638,57702,443,52,0
113.51970410346985,443,57704,52,0
113.51973009109497,443,57704,52,0
113.51975202560425,57704,443,52,0
113.51980304718018,57373,5223,1290,1
113.52040505409241,57373,5223,1290,1
113.520987033844,57373,5223,1290,1
113.52101302146912,5223,57373,52,1
113.52103519439697,5223,57373,52,1
113.5210771560669,57373,5223,1018,1
113.5211009979248,5223,57373,52,1
118.53061103820801,57373,5223,92,1
118.53065419197083,5223,57373,52,1
118.53069114685059,5223,57373,76,1
118.53072309494019,57373,5223,52,1
135.56098413467407,57698,443,76,0
135.56102418899536,57698,443,52,0
135.56106615066528,443,57698,52,0
135.56109809875488,57698,443,52,0
135.5611400604248,57699,443,83,0
135.5611720085144,57699,443,52,0
135.56120109558105,443,57699,52,0
135.56123208999634,443,57699,52,0
135.56126999855042,57699,443,52,0
138.56701111793518,5223,57373,464,1
138.56704902648926,5223,57373,78,1
138.56732201576233,5223,57373,78,1
138.56734204292297,57373,5223,52,1
138.56741213798523,57373,5223,64,1
138.56742811203003,57373,5223,84,1
138.56744003295898,5223,57373,52,1
140.57136511802673,443,57683,76,0
140.5713939666748,443,57683,52,0
140.5714089870453,443,57683,52,0
140.57142210006714,57683,443,52,0
140.5714361667633,57683,443,76,0
140.5716781616211,57683,443,52,0
140.57170009613037,443,57683,40,0
140.5718071460724,443,57684,76,0
140.57182908058167,443,57684,52,0
140.57184410095215,57684,443,52,0
140.57220315933228,57684,443,76,0
140.57221913337708,57684,443,52,0
140.57237195968628,443,57684,40,0
143.5783371925354,57373,5223,92,1
143.5784900188446,5223,57373,52,1
143.57850909233093,5223,57373,76,1
143.57852816581726,57373,5223,52,1
144.5805320739746,57670,443,91,0
144.58054614067078,57670,443,76,0
144.58055996894836,443,57670,52,0
144.58057403564453,443,57670,76,0
144.5805881023407,443,57670,52,0
144.58060216903687,57670,443,40,0
144.58061408996582,57670,443,40,0
145.58275604248047,57705,443,64,0
145.58278512954712,443,57705,60,0
145.5828001499176,57705,443,52,0
145.58321404457092,57705,443,569,0
145.58323216438293,443,57705,52,0
145.58353400230408,443,57705,1290,0
145.58356404304504,443,57705,1290,0
145.5835931301117,443,57705,1290,0
145.58361411094666,443,57705,434,0
145.58363318443298,443,57705,390,0
145.58386206626892,57705,443,52,0
145.58387899398804,57705,443,52,0
145.5840470790863,57705,443,52,0
145.58406019210815,443,57680,76,0
145.58407497406006,443,57680,52,0
145.5840880870819,57680,443,52,0
145.58410000801086,57680,443,76,0
145.5844430923462,57680,443,52,0
145.5847361087799,443,57680,40,0
145.58475613594055,57705,443,145,0
145.58477115631104,443,57705,103,0
145.58478498458862,57705,443,52,0
145.58481097221375,57705,443,1173,0
145.58522200584412,57705,443,1290,0
145.58540511131287,57705,443,862,0
145.58543300628662,57705,443,741,0
145.5854480266571,443,57705,52,0
145.58580017089844,443,57705,52,0
145.58584904670715,443,57705,948,0
145.5859980583191,57705,443,52,0
152.59884405136108,443,57674,76,0
152.59885907173157,443,57674,52,0
152.59887599945068,57674,443,52,0
152.59889006614685,57674,443,76,0
152.59890913963318,57674,443,52,0
152.59919619560242,443,57674,52,0
152.59921407699585,57674,443,52,0
152.59942817687988,443,57674,40,0
152.599445104599,443,57674,40,0
169.82035207748413,57706,443,64,0
169.8203980922699,443,57706,60,0
169.82044911384583,57706,443,569,0
169.82049417495728,443,57706,52,0
169.82058715820312,443,57706,1290,0
169.8206431865692,443,57706,1290,0
169.82069516181946,443,57706,1240,0
169.82071900367737,57706,443,52,0
169.82075715065002,57706,443,116,0
169.82078099250793,443,57706,52,0
169.82080817222595,57706,443,132,0
169.82083106040955,443,57706,52,0
169.82087397575378,443,57706,579,0
169.82089805603027,57706,443,52,0
169.82093000411987,57706,443,83,0
169.82096099853516,443,57706,52,0
172.8253631591797,57707,443,64,0
172.82549810409546,443,57707,60,0
172.825599193573,57707,443,52,0
172.82563519477844,57707,443,569,0
172.82566618919373,57708,443,64,0
172.82568907737732,57709,443,64,0
172.82571697235107,443,57707,52,0
172.82574009895325,443,57708,60,0
172.82579398155212,443,57707,1290,0
172.82584309577942,443,57707,1290,0
172.82589411735535,443,57707,1290,0
172.82592606544495,443,57707,434,0
172.82597613334656,443,57707,888,0
172.82600116729736,443,57709,60,0
172.82602310180664,57709,443,52,0
172.82605814933777,57709,443,569,0
172.82608699798584,57708,443,52,0
172.82612013816833,57708,443,569,0
172.8261489868164,57707,443,52,0
172.82617115974426,57707,443,52,0
172.82619619369507,57707,443,145,0
172.82621908187866,443,57709,52,0
172.82626819610596,443,57709,1290,0
172.82632398605347,443,57709,1290,0
172.82638001441956,443,57709,1078,0
172.82640600204468,443,57708,52,0
172.82642817497253,57709,443,52,0
172.8264501094818,57709,443,52,0
172.82650303840637,443,57708,1290,0
172.82656002044678,443,57708,1290,0
172.8266100883484,443,57708,1290,0
172.826642036438,443,57708,434,0
172.82669496536255,443,57708,1290,0
172.82675409317017,443,57708,1290,0
172.82679104804993,443,57708,320,0
172.82681608200073,443,57707,103,0
172.82688403129578,57708,443,52,0
172.82690596580505,57708,443,52,0
172.82692909240723,57707,443,52,0
172.8269510269165,57709,443,116,0
172.82699918746948,57707,443,1192,0
172.82708096504211,57708,443,145,0
172.8271050453186,57710,443,64,0
172.8271541595459,57709,443,1290,0
172.8271951675415,57709,443,850,0
172.82722902297974,443,57709,545,0
172.8272521495819,57709,443,52,0
173.82929801940918,443,57708,103,0
173.82934308052063,443,57710,60,0
173.82936906814575,57708,443,52,0
173.82940816879272,57710,443,52,0
173.82946300506592,57710,443,569,0
173.82954502105713,57708,443,1248,0
173.82958102226257,443,57709,52,0
173.82961416244507,443,57709,83,0
173.82963705062866,57709,443,83,0
173.8296661376953,57709,443,52,0
173.82968997955322,443,57710,52,0
173.8297700881958,443,57710,1290,0
173.82984614372253,443,57710,1290,0
173.82994318008423,443,57710,1290,0
173.82998704910278,443,57710,439,0
173.83000898361206,57710,443,52,0
173.83003306388855,57710,443,52,0
173.83006596565247,57710,443,116,0
173.83010506629944,57710,443,483,0
173.83017206192017,443,57709,1290,0
173.8302001953125,443,57709,136,0
173.8302240371704,443,57709,91,0
173.83024907112122,57709,443,52,0
173.83027911186218,443,57709,207,0
173.83030319213867,57709,443,52,0
173.83032608032227,443,57710,52,0
173.83036613464355,443,57710,898,0
173.83038997650146,443,57707,52,0
173.83041214942932,57710,443,52,0
173.83044409751892,57707,443,501,0
173.83051419258118,443,57707,52,0
173.83053708076477,57709,443,111,0
173.83055901527405,443,57708,52,0
173.83059310913086,57708,443,595,0
173.83061504364014,443,57708,52,0
173.8306369781494,443,57709,52,0
173.83067917823792,57709,443,1010,0
173.83092498779297,443,57709,52,0
173.83096504211426,5223,57373,185,1
173.8309931755066,5223,57373,78,1
173.83101797103882,57373,5223,52,1
173.8310489654541,57373,5223,84,1
173.83110308647156,443,57707,1290,0
173.83115696907043,443,57707,1290,0
173.83121514320374,443,57707,1290,0
173.83126306533813,443,57707,1026,0
173.83128905296326,57707,443,52,0
173.83131003379822,57707,443,52,0
173.83135604858398,57705,443,1160,0
173.8315680027008,57705,443,1290,0
173.83161401748657,57705,443,862,0
173.83176517486572,57705,443,385,0
173.8317940235138,443,57705,52,0
173.83181810379028,443,57705,52,0
173.8318691253662,443,57708,1290,0
173.83217906951904,443,57708,1290,0
173.83226418495178,443,57708,1290,0
173.83233618736267,443,57708,1290,0
173.83236503601074,57708,443,52,0
173.83239006996155,57708,443,52,0
173.83241319656372,57708,443,52,0
173.83275198936462,57708,443,52,0
173.83311009407043,443,57708,1057,0
173.83313918113708,57708,443,52,0
173.8331639766693,57709,443,111,0
173.8332121372223,57708,443,1250,0
173.83326196670532,57708,443,1290,0
173.8333010673523,57708,443,541,0
173.83339715003967,5223,57373,52,1
173.83343195915222,443,57709,52,0
173.83379697799683,57709,443,1010,0
173.83382296562195,443,57708,52,0
173.83384609222412,443,57708,52,0
173.8338680267334,443,57709,52,0
173.83402705192566,443,57709,1290,0
173.83405709266663,443,57709,136,0
173.8342010974884,443,57709,288,0
173.83464097976685,57709,443,52,0
173.8346951007843,443,57709,1176,0
173.83475804328918,443,57709,331,0
173.8347840309143,57709,443,52,0
173.83494400978088,443,57705,1290,0
173.8349781036377,443,57705,327,0
173.83500218391418,57705,443,52,0
173.83505606651306,443,57708,1290,0
173.83509707450867,443,57708,858,0
173.8351640701294,57708,443,52,0
173.8352451324463,57708,443,1258,0
173.83531713485718,57708,443,1290,0
173.83537411689758,57708,443,471,0
173.8354151248932,443,57708,52,0
173.8354721069336,443,57708,52,0
173.83581614494324,57705,443,1171,0
173.8359019756317,57705,443,1290,0
173.8359670639038,57705,443,862,0
173.83601117134094,57705,443,559,0
173.83604407310486,443,57705,52,0
173.83606600761414,443,57705,52,0
173.83611798286438,57373,5223,1290,1
173.83617496490479,57373,5223,1290,1
173.8362901210785,57373,5223,1290,1
173.83635902404785,57373,5223,1018,1
173.83655405044556,443,57708,1290,0
173.83660507202148,443,57708,928,0
173.83665418624878,443,57705,947,0
173.8366780281067,5223,57373,52,1
173.83670115470886,5223,57373,52,1
173.83673000335693,5223,57373,52,1
173.8367531299591,5223,57373,52,1
173.83681511878967,443,57708,928,0
173.83687114715576,57373,5223,1290,1
173.83692908287048,57373,5223,1290,1
173.83698296546936,57373,5223,1290,1
173.83706212043762,57373,5223,1040,1
173.83709597587585,57708,443,52,0
173.83714818954468,57373,5223,1290,1
173.83721804618835,57373,5223,1290,1
173.83728003501892,57373,5223,1290,1
173.837327003479,57373,5223,1062,1
173.8373520374298,57708,443,64,0
173.8373990058899,57707,443,1196,0
173.83744716644287,57707,443,1290,0
173.83750796318054,57707,443,734,0
173.8375380039215,5223,57373,52,1
173.83758306503296,5223,57373,52,1
173.83765816688538,57708,443,1258,0
173.8377170562744,57708,443,1290,0
173.83775806427002,57708,443,403,0
173.837788105011,5223,57373,52,1
173.83783507347107,5223,57373,52,1
173.83785796165466,443,57707,52,0
173.83788514137268,443,57707,52,0
173.83790707588196,443,57707,52,0
173.83792901039124,443,57708,52,0
173.8379499912262,443,57708,52,0
173.83797216415405,57711,443,64,0
173.83801317214966,57705,443,559,0
173.83805418014526,57705,443,52,0
173.83812808990479,443,57707,1290,0
173.8381850719452,443,57707,1290,0
173.83825302124023,443,57707,1290,0
173.83830213546753,443,57707,1020,0
173.83833408355713,443,57711,60,0
173.83838295936584,443,57708,1290,0
173.83843517303467,443,57708,932,0
173.83845806121826,57707,443,52,0
173.83847904205322,57707,443,52,0
173.83850812911987,57708,443,52,0
173.83853006362915,443,57705,64,0
173.83855199813843,57711,443,52,0
173.83858704566956,57711,443,569,0
173.83864307403564,57708,443,1250,0
173.83869218826294,57708,443,1290,0
173.83873105049133,57708,443,473,0
173.8387541770935,443,57711,52,0
173.83880400657654,443,57711,1290,0
173.83885216712952,443,57711,1290,0
173.83891010284424,443,57711,1290,0
173.83894300460815,443,57711,434,0
173.83899211883545,443,57711,1290,0
173.83903098106384,443,57711,734,0
173.8390531539917,57711,443,52,0
173.83907413482666,57711,443,52,0
173.83909511566162,443,57708,52,0
173.83912301063538,443,57708,52,0
173.83914709091187,57711,443,116,0
173.83916902542114,443,57711,52,0
173.83919715881348,443,57711,339,0
173.8392469882965,443,57711,339,0
173.83930015563965,443,57711,114,0
173.839359998703,57711,443,1207,0
173.8393850326538,57711,443,52,0
173.83941411972046,443,57711,52,0
173.83943700790405,443,57711,83,0
173.83946013450623,57711,443,83,0
173.8394820690155,57711,443,52,0
173.83954501152039,443,57708,1290,0
173.83959317207336,443,57708,859,0
173.83961606025696,57708,443,52,0
173.83963799476624,443,57711,52,0
173.8397240638733,57712,443,64,0
173.83975195884705,443,57712,60,0
173.83977508544922,57712,443,52,0
173.83981108665466,57712,443,569,0
173.83983516693115,443,57712,52,0
173.83989310264587,443,57712,1290,0
173.83995008468628,443,57712,1290,0
173.8400001525879,443,57712,1290,0
173.84003901481628,443,57712,434,0
173.8400640487671,57712,443,52,0
173.84008598327637,57712,443,52,0
173.84013605117798,443,57712,1290,0
173.84016609191895,443,57712,280,0
173.8402111530304,57712,443,52,0
173.84023809432983,57712,443,132,0
173.84032011032104,443,57712,339,0
173.84041714668274,443,57712,339,0
173.84052515029907,57712,443,846,0
173.84062218666077,443,57712,113,0
173.84064602851868,443,57712,83,0
173.8407120704651,443,57712,370,0
173.84076499938965,443,57712,1290,0
173.8408510684967,443,57712,1290,0
173.84090614318848,443,57712,1290,0
173.84098100662231,443,57712,1290,0
173.84103202819824,443,57712,1290,0
173.84113311767578,57712,443,52,0
173.84116196632385,57712,443,52,0
173.8411910533905,57712,443,83,0
173.84202408790588,443,57712,1290,0
173.84209513664246,443,57712,1290,0
173.84214901924133,443,57712,1290,0
173.84219813346863,443,57712,1290,0
173.84224796295166,443,57712,1290,0
173.84232711791992,443,57712,1290,0
173.84236407279968,57712,443,52,0
173.84238815307617,57712,443,52,0
173.8424470424652,443,57712,1290,0
173.84250497817993,443,57712,1290,0
173.84253001213074,57712,443,52,0
173.8425521850586,57712,443,52,0
173.84262108802795,443,57712,1290,0
173.84267210960388,443,57712,1290,0
173.84272813796997,443,57712,1290,0
173.8427791595459,443,57712,1290,0
173.84282803535461,443,57712,1290,0
173.8428761959076,443,57712,1290,0
173.8428990840912,57712,443,52,0
173.84292602539062,57712,443,52,0
173.84298014640808,443,57712,1290,0
173.8430540561676,443,57712,1290,0
173.8431260585785,443,57712,1290,0
173.84315419197083,57712,443,52,0
173.8431761264801,57712,443,52,0
173.84322214126587,443,57712,1175,0
173.84324502944946,57712,443,52,0
173.84329104423523,443,57711,1230,0
173.8433141708374,57711,443,52,0
173.84333896636963,57711,443,91,0
173.84336400032043,57711,443,76,0
173.8433849811554,443,57711,52,0
173.84340596199036,443,57711,52,0
173.8434271812439,57711,443,52,0
173.84345316886902,57709,443,111,0
173.84347414970398,443,57709,52,0
173.8435161113739,57709,443,1010,0
173.84353804588318,443,57709,52,0
173.84358596801758,443,57709,1290,0
173.84361004829407,443,57709,136,0
173.84363508224487,443,57709,152,0
173.84366106987,57709,443,52,0
175.84668517112732,5223,57373,576,1
175.846764087677,5223,57373,278,1
175.84680604934692,57373,5223,52,1
175.84687614440918,57373,5223,84,1
175.8469111919403,5223,57373,52,1
176.84811115264893,57713,443,64,0
176.84814405441284,443,57713,60,0
176.84816312789917,57713,443,52,0
176.84819507598877,57713,443,569,0
176.84821796417236,443,57713,52,0
176.84828114509583,443,57713,1290,0
176.84831309318542,443,57713,1290,0
176.84834218025208,443,57713,1290,0
176.8483691215515,443,57713,434,0
176.84839916229248,443,57713,1290,0
176.84842109680176,443,57713,735,0
176.84843397140503,57713,443,52,0
176.8484501838684,57713,443,52,0
176.84846997261047,57713,443,116,0
176.8484981060028,57373,5223,1290,1
176.84852719306946,57373,5223,862,1
176.84854197502136,57373,5223,141,1
176.84855818748474,443,57713,339,0
176.84857416152954,443,57713,339,0
176.84859204292297,443,57713,114,0
176.84862613677979,57713,443,1204,0
176.84864616394043,57373,5223,200,1
176.84868812561035,443,57713,83,0
176.84870600700378,57713,443,83,0
176.8487250804901,5223,57373,52,1
176.84884119033813,5223,57373,52,1
176.84890508651733,5223,57373,52,1
176.84893012046814,5223,57373,88,1
176.84894609451294,57373,5223,52,1
176.8489601612091,5223,57373,88,1
176.84906005859375,57373,5223,52,1
176.84907698631287,57709,443,110,0
176.84911918640137,443,57713,594,0
176.84915113449097,57713,443,52,0
176.84919810295105,57713,443,91,0
176.8492510318756,57713,443,76,0
176.84927201271057,5223,57373,200,1
176.84930610656738,5223,57373,576,1
176.8498661518097,57373,5223,52,1
176.84989309310913,5223,57373,147,1
176.8499150276184,5223,57373,188,1
176.85000896453857,5223,57373,576,1
176.85002899169922,5223,57373,85,1
176.85007214546204,443,57713,52,0
176.85009002685547,443,57713,52,0
176.85010600090027,57713,443,52,0
176.85012412071228,57373,5223,52,1
176.8501410484314,57373,5223,84,1
176.8501570224762,57373,5223,84,1
176.8501741886139,57373,5223,84,1
176.8501901626587,57373,5223,84,1
176.8502061367035,443,57709,52,0
176.85023307800293,57709,443,633,0
176.85025906562805,5223,57373,576,1
176.85028505325317,5223,57373,576,1
176.85030698776245,5223,57373,359,1
176.85063695907593,57373,5223,52,1
176.8508791923523,443,57709,52,0
176.85108518600464,5223,57373,52,1
176.85109996795654,57373,5223,84,1
176.85123300552368,5223,57373,52,1
176.85124611854553,57373,5223,84,1
176.8512589931488,57373,5223,84,1
176.85127115249634,57373,5223,84,1
176.85132813453674,5223,57373,52,1
176.85164499282837,57705,443,1173,0
