relative_timestamp,src_ip,dst_ip,src_port,dst_port,length,inter_arrival_time,rolling_avg_length,seq_num,header_len,flags_syn,flags_ack,flags_fin,flags_rst,flags_psh,flags_urg,is_malicious
1.003377914428711,10.193.107.99,17.57.144.38,57373,5223,52,3.409385681152344e-05,240.3,2552,52,0,0,0,0,0,0,1
1.0034098625183105,10.193.107.99,17.57.144.38,57373,5223,84,3.1948089599609375e-05,243.5,2552,52,0,0,0,0,0,0,1
1.0034399032592773,17.57.144.38,10.193.107.99,5223,57373,52,3.0040740966796875e-05,240.3,826,52,0,0,0,0,0,0,1
1.0034759044647217,17.57.144.38,10.193.107.99,5223,57373,131,3.600120544433594e-05,240.3,826,52,0,0,0,0,0,0,1
1.0035068988800049,10.193.107.99,17.57.144.38,57373,5223,52,3.0994415283203125e-05,240.3,2584,52,0,0,0,0,0,0,1
1.0035419464111328,17.57.144.38,10.193.107.99,5223,57373,159,3.504753112792969e-05,247.8,905,52,0,0,0,0,0,0,1
1.0035738945007324,10.193.107.99,17.57.144.38,57373,5223,52,3.1948089599609375e-05,124.0,2584,52,0,0,0,0,0,0,1
1.0036067962646484,10.193.107.99,17.57.144.38,57373,5223,84,3.2901763916015625e-05,87.7,2584,52,0,0,0,0,0,0,1
1.0036389827728271,10.193.107.99,17.57.144.38,57373,5223,84,3.218650817871094e-05,90.9,2616,52,0,0,0,0,0,0,1
1.0036699771881104,17.57.144.38,10.193.107.99,5223,57373,52,3.0994415283203125e-05,80.2,1012,52,0,0,0,0,0,0,1
1.0040957927703857,10.193.107.99,17.248.201.69,57902,443,64,0.0004258155822753906,81.4,0,64,0,0,0,0,0,0,0
1.0041399002075195,10.193.107.99,17.248.201.69,57903,443,64,4.410743713378906e-05,79.4,0,64,0,0,0,0,0,0,0
1.0041728019714355,17.248.201.69,10.193.107.99,443,57902,60,3.2901763916015625e-05,80.2,0,60,0,0,0,0,0,0,0
1.0042028427124023,10.193.107.99,17.248.201.69,57902,443,52,3.0040740966796875e-05,72.3,1,52,0,0,0,0,0,0,0
1.0042588710784912,10.193.107.99,17.248.201.69,57902,443,569,5.602836608886719e-05,124.0,1,52,0,0,0,0,0,0,0
1.0043277740478516,10.193.107.99,17.248.201.69,57901,443,1169,6.890296936035156e-05,225.0,2805,52,0,0,0,0,0,0,0
1.004403829574585,10.193.107.99,17.248.201.69,57901,443,1290,7.605552673339844e-05,348.8,3922,52,0,0,0,0,0,0,0
1.0044379234313965,10.193.107.99,17.248.201.69,57901,443,70,3.409385681152344e-05,347.4,5160,52,0,0,0,0,0,0,0
1.0044679641723633,10.193.107.99,17.248.201.69,57904,443,64,3.0040740966796875e-05,345.4,0,64,0,0,0,0,0,0,0
1.0044989585876465,17.248.201.69,10.193.107.99,443,57903,60,3.0994415283203125e-05,346.2,0,60,0,0,0,0,0,0,0
1.0045278072357178,17.248.201.69,10.193.107.99,443,57902,52,2.8848648071289062e-05,345.0,1,52,0,0,0,0,0,0,0
1.0045650005340576,10.193.107.99,17.248.201.69,57903,443,52,3.719329833984375e-05,343.8,1,52,0,0,0,0,0,0,0
1.0046148300170898,10.193.107.99,17.248.201.69,57903,443,569,4.982948303222656e-05,394.7,1,52,0,0,0,0,0,0,0
1.0046849250793457,17.248.201.69,10.193.107.99,443,57902,1290,7.009506225585938e-05,518.5,1,52,0,0,0,0,0,0,0
1.0047578811645508,17.248.201.69,10.193.107.99,443,57902,1290,7.295608520507812e-05,590.6,1239,52,0,0,0,0,0,0,0
1.0048258304595947,17.248.201.69,10.193.107.99,443,57902,1290,6.794929504394531e-05,602.7,2477,52,0,0,0,0,0,0,0
1.0048789978027344,10.193.107.99,17.248.201.69,57905,443,64,5.316734313964844e-05,480.1,0,64,0,0,0,0,0,0,0
1.0051357746124268,17.248.201.69,10.193.107.99,443,57902,434,0.0002567768096923828,516.5,3715,52,0,0,0,0,0,0,0
1.0054118633270264,17.248.201.69,10.193.107.99,443,57902,1290,0.0002760887145996094,639.1,4097,52,0,0,0,0,0,0,0
1.005523920059204,17.248.201.69,10.193.107.99,443,57902,733,0.00011205673217773438,706.4,5335,52,0,0,0,0,0,0,0
1.0055689811706543,10.193.107.99,17.248.201.69,57902,443,52,4.506111145019531e-05,706.4,518,52,0,0,0,0,0,0,0
1.0056219100952148,10.193.107.99,17.248.201.69,57902,443,52,5.2928924560546875e-05,706.4,518,52,0,0,0,0,0,0,0
1.0056569576263428,10.193.107.99,17.248.201.69,57902,443,52,3.504753112792969e-05,654.7,518,52,0,0,0,0,0,0,0
1.005687952041626,17.248.201.69,10.193.107.99,443,57901,52,3.0994415283203125e-05,530.9,8032,52,0,0,0,0,0,0,0
1.0057518482208252,17.248.201.69,10.193.107.99,443,57901,52,6.389617919921875e-05,407.1,8032,52,0,0,0,0,0,0,0
1.0057909488677979,17.248.201.69,10.193.107.99,443,57904,60,3.910064697265625e-05,284.1,0,60,0,0,0,0,0,0,0
1.0058238506317139,10.193.107.99,17.248.201.69,57904,443,52,3.2901763916015625e-05,282.9,1,52,0,0,0,0,0,0,0
1.0058739185333252,10.193.107.99,17.248.201.69,57904,443,569,5.0067901611328125e-05,296.4,1,52,0,0,0,0,0,0,0
1.0059728622436523,17.248.201.69,10.193.107.99,443,57903,52,9.894371032714844e-05,172.6,1,52,0,0,0,0,0,0,0
1.0060279369354248,17.248.201.69,10.193.107.99,443,57905,60,5.507469177246094e-05,105.3,0,60,0,0,0,0,0,0,0
1.006072998046875,10.193.107.99,17.248.201.69,57905,443,52,4.506111145019531e-05,105.3,1,52,0,0,0,0,0,0,0
1.0061218738555908,10.193.107.99,17.248.201.69,57905,443,569,4.887580871582031e-05,157.0,1,52,0,0,0,0,0,0,0
