src_ip,dst_ip,src_port,dst_port,length,inter_arrival_time,rolling_avg_length,seq_num,is_malicious
17.253.13.136,10.193.107.99,443,57659,1290,4.1961669921875e-05,1073.5,2084451,0
17.253.13.136,10.193.107.99,443,57659,1290,4.100799560546875e-05,1073.5,2085689,0
17.253.13.136,10.193.107.99,443,57659,1290,4.1961669921875e-05,1166.2,2086927,0
17.253.13.136,10.193.107.99,443,57659,1290,3.910064697265625e-05,1166.2,2088165,0
17.253.13.136,10.193.107.99,443,57659,1290,5.1975250244140625e-05,1166.2,2089403,0
17.253.13.136,10.193.107.99,443,57659,1290,4.00543212890625e-05,1166.2,2090641,0
17.253.13.136,10.193.107.99,443,57659,1290,4.100799560546875e-05,1166.2,2091879,0
17.253.13.136,10.193.107.99,443,57659,1290,3.790855407714844e-05,1290.0,2093117,0
17.253.13.136,10.193.107.99,443,57659,1290,5.1021575927734375e-05,1290.0,2094355,0
17.253.13.136,10.193.107.99,443,57659,1290,3.910064697265625e-05,1290.0,2095593,0
17.253.13.136,10.193.107.99,443,57659,313,2.002716064453125e-05,1192.3,2096831,0
10.193.107.99,17.253.13.136,57659,443,52,1.5974044799804688e-05,1068.5,8666,0
10.193.107.99,17.253.13.136,57659,443,52,1.5020370483398438e-05,944.7,8666,0
17.253.13.136,10.193.107.99,443,57659,1290,3.886222839355469e-05,944.7,2097092,0
17.253.13.136,10.193.107.99,443,57659,1290,3.910064697265625e-05,944.7,2098330,0
17.253.13.136,10.193.107.99,443,57659,1290,3.886222839355469e-05,944.7,2099568,0
17.253.13.136,10.193.107.99,443,57659,1290,3.910064697265625e-05,944.7,2100806,0
17.253.13.136,10.193.107.99,443,57659,1290,4.696846008300781e-05,944.7,2102044,0
17.253.13.136,10.193.107.99,443,57659,1290,4.00543212890625e-05,944.7,2103282,0
17.253.13.136,10.193.107.99,443,57659,1290,4.982948303222656e-05,944.7,2104520,0
17.253.13.136,10.193.107.99,443,57659,1290,3.910064697265625e-05,1042.4,2105758,0
10.193.107.99,17.253.13.136,57659,443,52,1.5974044799804688e-05,1042.4,8666,0
10.193.107.99,17.253.13.136,57659,443,52,1.5020370483398438e-05,1042.4,8666,0
10.193.107.99,17.253.13.136,57659,443,52,1.4066696166992188e-05,918.6,8666,0
17.253.13.136,10.193.107.99,443,57659,1290,3.790855407714844e-05,918.6,2106996,0
17.253.13.136,10.193.107.99,443,57659,1290,4.410743713378906e-05,918.6,2108234,0
17.253.13.136,10.193.107.99,443,57659,1290,3.790855407714844e-05,918.6,2109472,0
17.253.13.136,10.193.107.99,443,57659,1290,4.410743713378906e-05,918.6,2110710,0
17.253.13.136,10.193.107.99,443,57659,1290,4.982948303222656e-05,918.6,2111948,0
17.253.13.136,10.193.107.99,443,57659,363,2.3126602172851562e-05,825.9,2113186,0
17.253.13.136,10.193.107.99,443,57659,1290,4.00543212890625e-05,825.9,2113497,0
17.253.13.136,10.193.107.99,443,57659,1290,4.100799560546875e-05,949.7,2114735,0
10.193.107.99,17.253.13.136,57659,443,52,2.47955322265625e-05,949.7,8666,0
17.253.13.136,10.193.107.99,443,57659,1290,4.601478576660156e-05,1073.5,2115973,0
17.253.13.136,10.193.107.99,443,57659,1290,4.00543212890625e-05,1073.5,2117211,0
17.253.13.136,10.193.107.99,443,57659,1290,3.910064697265625e-05,1073.5,2118449,0
17.253.13.136,10.193.107.99,443,57659,1290,4.792213439941406e-05,1073.5,2119687,0
17.253.13.136,10.193.107.99,443,57659,1290,4.00543212890625e-05,1073.5,2120925,0
17.253.13.136,10.193.107.99,443,57659,1290,3.790855407714844e-05,1073.5,2122163,0
17.253.13.136,10.193.107.99,443,57659,1290,4.00543212890625e-05,1166.2,2123401,0
17.253.13.136,10.193.107.99,443,57659,1290,3.910064697265625e-05,1166.2,2124639,0
10.193.107.99,17.253.13.136,57659,443,52,1.5974044799804688e-05,1042.4,8666,0
17.253.13.136,10.193.107.99,443,57659,1290,3.790855407714844e-05,1166.2,2125877,0
17.253.13.136,10.193.107.99,443,57659,1290,4.291534423828125e-05,1166.2,2127115,0
17.253.13.136,10.193.107.99,443,57659,1261,3.814697265625e-05,1163.3,2128353,0
10.193.107.99,17.253.13.136,57659,443,52,2.002716064453125e-05,1039.5,8666,0
10.193.107.99,17.253.13.136,57659,443,129,1.5974044799804688e-05,923.4,8666,0
17.253.13.136,10.193.107.99,443,57659,1290,3.886222839355469e-05,923.4,2129562,0
17.253.13.136,10.193.107.99,443,57659,1290,3.910064697265625e-05,923.4,2130800,0
17.253.13.136,10.193.107.99,443,57659,1290,4.1961669921875e-05,923.4,2132038,0
17.253.13.136,10.193.107.99,443,57659,1290,3.910064697265625e-05,923.4,2133276,0
17.253.13.136,10.193.107.99,443,57659,1290,4.100799560546875e-05,1047.2,2134514,0
17.253.13.136,10.193.107.99,443,57659,1290,5.1975250244140625e-05,1047.2,2135752,0
17.253.13.136,10.193.107.99,443,57659,1290,4.696846008300781e-05,1047.2,2136990,0
17.253.13.136,10.193.107.99,443,57659,1290,4.696846008300781e-05,1050.1,2138228,0
10.193.107.99,17.253.13.136,57659,443,129,1.811981201171875e-05,1057.8,8743,0
10.193.107.99,17.253.13.136,57659,443,52,1.5974044799804688e-05,1050.1,8820,0
17.253.13.136,10.193.107.99,443,57659,1290,4.982948303222656e-05,1050.1,2139466,0
17.253.13.136,10.193.107.99,443,57659,1290,3.814697265625e-05,1050.1,2140704,0
17.253.13.136,10.193.107.99,443,57659,1290,4.482269287109375e-05,1050.1,2141942,0
17.253.13.136,10.193.107.99,443,57659,1290,4.220008850097656e-05,1050.1,2143180,0
17.253.13.136,10.193.107.99,443,57659,1290,4.100799560546875e-05,1050.1,2144418,0
17.253.13.136,10.193.107.99,443,57659,363,2.09808349609375e-05,957.4,2145656,0
17.253.13.136,10.193.107.99,443,57659,1290,3.981590270996094e-05,957.4,2145967,0
17.253.13.136,10.193.107.99,443,57659,1290,3.910064697265625e-05,957.4,2147205,0
17.253.13.136,10.193.107.99,443,57659,1290,3.790855407714844e-05,1073.5,2148443,0
17.253.13.136,10.193.107.99,443,57659,1290,3.910064697265625e-05,1197.3,2149681,0
17.253.13.136,10.193.107.99,443,57659,1290,4.00543212890625e-05,1197.3,2150919,0
17.253.13.136,10.193.107.99,443,57659,1290,3.790855407714844e-05,1197.3,2152157,0
10.193.107.99,17.253.13.136,57659,443,52,1.5020370483398438e-05,1073.5,8820,0
17.253.13.136,10.193.107.99,443,57659,1290,4.00543212890625e-05,1073.5,2153395,0
17.253.13.136,10.193.107.99,443,57659,1290,3.886222839355469e-05,1073.5,2154633,0
17.253.13.136,10.193.107.99,443,57659,1290,3.910064697265625e-05,1166.2,2155871,0
17.253.13.136,10.193.107.99,443,57659,1290,5.1021575927734375e-05,1166.2,2157109,0
17.253.13.136,10.193.107.99,443,57659,1290,4.100799560546875e-05,1166.2,2158347,0
17.253.13.136,10.193.107.99,443,57659,1290,4.00543212890625e-05,1166.2,2159585,0
17.253.13.136,10.193.107.99,443,57659,1290,4.887580871582031e-05,1166.2,2160823,0
17.253.13.136,10.193.107.99,443,57659,1290,4.00543212890625e-05,1166.2,2162061,0
17.253.13.136,10.193.107.99,443,57659,1290,4.887580871582031e-05,1166.2,2163299,0
17.253.13.136,10.193.107.99,443,57659,1290,3.910064697265625e-05,1290.0,2164537,0
17.253.13.136,10.193.107.99,443,57659,1290,4.291534423828125e-05,1290.0,2165775,0
17.253.13.136,10.193.107.99,443,57659,1290,3.814697265625e-05,1290.0,2167013,0
17.253.13.136,10.193.107.99,443,57659,1290,4.38690185546875e-05,1290.0,2168251,0
17.253.13.136,10.193.107.99,443,57659,1290,3.814697265625e-05,1290.0,2169489,0
17.253.13.136,10.193.107.99,443,57659,1290,3.886222839355469e-05,1290.0,2170727,0
17.253.13.136,10.193.107.99,443,57659,1290,4.410743713378906e-05,1290.0,2171965,0
17.253.13.136,10.193.107.99,443,57659,1290,4.100799560546875e-05,1290.0,2173203,0
17.253.13.136,10.193.107.99,443,57659,1290,3.886222839355469e-05,1290.0,2174441,0
10.193.107.99,17.253.13.136,57659,443,52,1.5020370483398438e-05,1166.2,8820,0
17.253.13.136,10.193.107.99,443,57659,1290,3.910064697265625e-05,1166.2,2175679,0
17.253.13.136,10.193.107.99,443,57659,1290,3.790855407714844e-05,1166.2,2176917,0
17.253.13.136,10.193.107.99,443,57659,1290,4.315376281738281e-05,1166.2,2178155,0
17.253.13.136,10.193.107.99,443,57659,1290,3.981590270996094e-05,1166.2,2179393,0
17.253.13.136,10.193.107.99,443,57659,1290,4.00543212890625e-05,1166.2,2180631,0
17.253.13.136,10.193.107.99,443,57659,1290,4.315376281738281e-05,1166.2,2181869,0
10.193.107.99,17.253.13.136,57659,443,52,1.5974044799804688e-05,1042.4,8820,0
17.253.13.136,10.193.107.99,443,57659,1290,3.790855407714844e-05,1042.4,2183107,0
17.253.13.136,10.193.107.99,443,57659,1290,4.00543212890625e-05,1042.4,2184345,0
10.193.107.99,17.253.13.136,57659,443,52,1.6927719116210938e-05,1042.4,8820,0
17.253.13.136,10.193.107.99,443,57659,1290,3.790855407714844e-05,1042.4,2185583,0
17.253.13.136,10.193.107.99,443,57659,1290,4.7206878662109375e-05,1042.4,2186821,0
17.253.13.136,10.193.107.99,443,57659,1290,3.981590270996094e-05,1042.4,2188059,0
17.253.13.136,10.193.107.99,443,57659,1290,3.910064697265625e-05,1042.4,2189297,0
17.253.13.136,10.193.107.99,443,57659,1290,5.1975250244140625e-05,1042.4,2190535,0
17.253.13.136,10.193.107.99,443,57659,1290,3.910064697265625e-05,1042.4,2191773,0
17.253.13.136,10.193.107.99,443,57659,1290,3.981590270996094e-05,1166.2,2193011,0
17.253.13.136,10.193.107.99,443,57659,1290,3.910064697265625e-05,1166.2,2194249,0
17.253.13.136,10.193.107.99,443,57659,1290,4.100799560546875e-05,1166.2,2195487,0
17.253.13.136,10.193.107.99,443,57659,1290,4.1961669921875e-05,1290.0,2196725,0
17.253.13.136,10.193.107.99,443,57659,1290,4.410743713378906e-05,1290.0,2197963,0
17.253.13.136,10.193.107.99,443,57659,1290,3.790855407714844e-05,1290.0,2199201,0
17.253.13.136,10.193.107.99,443,57659,1290,3.910064697265625e-05,1290.0,2200439,0
17.253.13.136,10.193.107.99,443,57659,1290,3.886222839355469e-05,1290.0,2201677,0
17.253.13.136,10.193.107.99,443,57659,1290,3.910064697265625e-05,1290.0,2202915,0
17.253.13.136,10.193.107.99,443,57659,1290,4.1961669921875e-05,1290.0,2204153,0
17.253.13.136,10.193.107.99,443,57659,64,2.002716064453125e-05,1167.4,2205391,0
10.193.107.99,17.253.13.136,57659,443,52,1.4066696166992188e-05,1043.6,8820,0
17.253.13.136,10.193.107.99,443,57659,1290,3.790855407714844e-05,1043.6,2205403,0
17.253.13.136,10.193.107.99,443,57659,1290,4.38690185546875e-05,1043.6,2206641,0
17.253.13.136,10.193.107.99,443,57659,1290,4.7206878662109375e-05,1043.6,2207879,0
17.253.13.136,10.193.107.99,443,57659,1290,3.981590270996094e-05,1043.6,2209117,0
17.253.13.136,10.193.107.99,443,57659,1290,3.910064697265625e-05,1043.6,2210355,0
17.253.13.136,10.193.107.99,443,57659,1290,5.0067901611328125e-05,1043.6,2211593,0
17.253.13.136,10.193.107.99,443,57659,1290,3.790855407714844e-05,1043.6,2212831,0
17.253.13.136,10.193.107.99,443,57659,1290,3.910064697265625e-05,1043.6,2214069,0
10.193.107.99,17.253.13.136,57659,443,52,1.5020370483398438e-05,1042.4,8820,0
10.193.107.99,17.253.13.136,57659,443,52,1.5974044799804688e-05,1042.4,8820,0
10.193.107.99,17.253.13.136,57659,443,52,1.6927719116210938e-05,918.6,8820,0
17.253.13.136,10.193.107.99,443,57659,1290,5.602836608886719e-05,918.6,2215307,0
17.253.13.136,10.193.107.99,443,57659,1290,3.886222839355469e-05,918.6,2216545,0
17.253.13.136,10.193.107.99,443,57659,1290,4.00543212890625e-05,918.6,2217783,0
17.253.13.136,10.193.107.99,443,57659,1290,3.910064697265625e-05,918.6,2219021,0
17.253.13.136,10.193.107.99,443,57659,1290,4.00543212890625e-05,918.6,2220259,0
17.253.13.136,10.193.107.99,443,57659,363,2.47955322265625e-05,825.9,2221497,0
17.253.13.136,10.193.107.99,443,57659,1290,4.00543212890625e-05,825.9,2221808,0
17.253.13.136,10.193.107.99,443,57659,1290,3.910064697265625e-05,949.7,2223046,0
17.253.13.136,10.193.107.99,443,57659,1290,4.1961669921875e-05,1073.5,2224284,0
17.253.13.136,10.193.107.99,443,57659,1290,3.886222839355469e-05,1197.3,2225522,0
10.193.107.99,17.253.13.136,57659,443,52,1.5020370483398438e-05,1073.5,8820,0
17.253.13.136,10.193.107.99,443,57659,1290,4.315376281738281e-05,1073.5,2226760,0
17.253.13.136,10.193.107.99,443,57659,1290,4.1961669921875e-05,1073.5,2227998,0
17.253.13.136,10.193.107.99,443,57659,1290,3.790855407714844e-05,1073.5,2229236,0
17.253.13.136,10.193.107.99,443,57659,1290,5.602836608886719e-05,1073.5,2230474,0
17.253.13.136,10.193.107.99,443,57659,1290,3.814697265625e-05,1166.2,2231712,0
17.253.13.136,10.193.107.99,443,57659,1290,4.1961669921875e-05,1166.2,2232950,0
17.253.13.136,10.193.107.99,443,57659,1290,3.981590270996094e-05,1166.2,2234188,0
17.253.13.136,10.193.107.99,443,57659,1290,3.814697265625e-05,1166.2,2235426,0
17.253.13.136,10.193.107.99,443,57659,1290,5.1021575927734375e-05,1166.2,2236664,0
17.253.13.136,10.193.107.99,443,57659,1290,4.00543212890625e-05,1290.0,2237902,0
17.253.13.136,10.193.107.99,443,57659,1290,3.886222839355469e-05,1290.0,2239140,0
17.253.13.136,10.193.107.99,443,57659,1290,5.2928924560546875e-05,1290.0,2240378,0
17.253.13.136,10.193.107.99,443,57659,1290,3.910064697265625e-05,1290.0,2241616,0
17.253.13.136,10.193.107.99,443,57659,1290,3.910064697265625e-05,1290.0,2242854,0
17.253.13.136,10.193.107.99,443,57659,1290,4.291534423828125e-05,1290.0,2244092,0
17.253.13.136,10.193.107.99,443,57659,1290,3.910064697265625e-05,1290.0,2245330,0
17.253.13.136,10.193.107.99,443,57659,1290,3.695487976074219e-05,1290.0,2246568,0
17.253.13.136,10.193.107.99,443,57659,1290,3.981590270996094e-05,1290.0,2247806,0
17.253.13.136,10.193.107.99,443,57659,1290,4.410743713378906e-05,1290.0,2249044,0
17.253.13.136,10.193.107.99,443,57659,1290,4.506111145019531e-05,1290.0,2250282,0
17.253.13.136,10.193.107.99,443,57659,1290,3.886222839355469e-05,1290.0,2251520,0
17.253.13.136,10.193.107.99,443,57659,1290,3.910064697265625e-05,1290.0,2252758,0
17.253.13.136,10.193.107.99,443,57659,1290,3.910064697265625e-05,1290.0,2253996,0
17.253.13.136,10.193.107.99,443,57659,1290,3.886222839355469e-05,1290.0,2255234,0
17.253.13.136,10.193.107.99,443,57659,1290,3.910064697265625e-05,1290.0,2256472,0
17.253.13.136,10.193.107.99,443,57659,1290,3.981590270996094e-05,1290.0,2257710,0
17.253.13.136,10.193.107.99,443,57659,1290,3.814697265625e-05,1290.0,2258948,0
17.253.13.136,10.193.107.99,443,57659,1290,4.38690185546875e-05,1290.0,2260186,0
10.193.107.99,17.253.13.136,57659,443,52,1.5974044799804688e-05,1166.2,8820,0
17.253.13.136,10.193.107.99,443,57659,1290,3.814697265625e-05,1166.2,2261424,0
17.253.13.136,10.193.107.99,443,57659,1290,3.790855407714844e-05,1166.2,2262662,0
17.253.13.136,10.193.107.99,443,57659,1290,4.410743713378906e-05,1166.2,2263900,0
17.253.13.136,10.193.107.99,443,57659,1290,3.886222839355469e-05,1166.2,2265138,0
17.253.13.136,10.193.107.99,443,57659,1290,4.100799560546875e-05,1166.2,2266376,0
17.253.13.136,10.193.107.99,443,57659,1290,5.602836608886719e-05,1166.2,2267614,0
17.253.13.136,10.193.107.99,443,57659,1290,4.00543212890625e-05,1166.2,2268852,0
17.253.13.136,10.193.107.99,443,57659,1290,4.00543212890625e-05,1166.2,2270090,0
17.253.13.136,10.193.107.99,443,57659,1290,4.100799560546875e-05,1166.2,2271328,0
17.253.13.136,10.193.107.99,443,57659,1290,4.696846008300781e-05,1290.0,2272566,0
17.253.13.136,10.193.107.99,443,57659,1290,5.2928924560546875e-05,1290.0,2273804,0
17.253.13.136,10.193.107.99,443,57659,1290,3.910064697265625e-05,1290.0,2275042,0
10.193.107.99,17.253.13.136,57659,443,52,1.6927719116210938e-05,1166.2,8820,0
17.253.13.136,10.193.107.99,443,57659,1290,3.790855407714844e-05,1166.2,2276280,0
17.253.13.136,10.193.107.99,443,57659,1290,3.910064697265625e-05,1166.2,2277518,0
17.253.13.136,10.193.107.99,443,57659,1290,3.2901763916015625e-05,1166.2,2278756,0
17.253.13.136,10.193.107.99,443,57659,1290,3.218650817871094e-05,1166.2,2279994,0
17.253.13.136,10.193.107.99,443,57659,671,2.384185791015625e-05,1104.3,2281232,0
10.193.107.99,17.253.13.136,57659,443,52,1.3113021850585938e-05,980.5,8820,0
10.193.107.99,17.253.13.136,57659,443,52,1.1920928955078125e-05,856.7,8820,0
10.193.107.99,17.253.13.136,57659,443,129,1.3113021850585938e-05,740.6,8820,0
17.253.13.136,10.193.107.99,443,57659,1290,3.1948089599609375e-05,740.6,2281851,0
17.253.13.136,10.193.107.99,443,57659,1290,3.1948089599609375e-05,864.4,2283089,0
17.253.13.136,10.193.107.99,443,57659,1290,3.314018249511719e-05,864.4,2284327,0
17.253.13.136,10.193.107.99,443,57659,1290,3.1948089599609375e-05,864.4,2285565,0
17.253.13.136,10.193.107.99,443,57659,1290,3.1948089599609375e-05,864.4,2286803,0
17.253.13.136,10.193.107.99,443,57659,1290,3.1948089599609375e-05,864.4,2288041,0
17.253.13.136,10.193.107.99,443,57659,1290,3.1948089599609375e-05,926.3,2289279,0
17.253.13.136,10.193.107.99,443,57659,1290,3.218650817871094e-05,1050.1,2290517,0
10.193.107.99,17.253.13.136,57659,443,128,1.5020370483398438e-05,1057.7,8897,0
10.193.107.99,17.253.13.136,57659,443,52,1.5974044799804688e-05,1050.0,8973,0
17.253.13.136,10.193.107.99,443,57659,1290,3.1948089599609375e-05,1050.0,2291755,0
17.253.13.136,10.193.107.99,443,57659,1290,3.0040740966796875e-05,1050.0,2292993,0
17.253.13.136,10.193.107.99,443,57659,1290,4.982948303222656e-05,1050.0,2294231,0
17.253.13.136,10.193.107.99,443,57659,1290,3.218650817871094e-05,1050.0,2295469,0
17.253.13.136,10.193.107.99,443,57659,1290,3.0994415283203125e-05,1050.0,2296707,0
17.253.13.136,10.193.107.99,443,57659,363,1.7881393432617188e-05,957.3,2297945,0
17.253.13.136,10.193.107.99,443,57659,1290,3.314018249511719e-05,957.3,2298256,0
17.253.13.136,10.193.107.99,443,57659,1290,3.695487976074219e-05,957.3,2299494,0
17.253.13.136,10.193.107.99,443,57659,1290,3.1948089599609375e-05,1073.5,2300732,0
17.253.13.136,10.193.107.99,443,57659,1290,4.1961669921875e-05,1197.3,2301970,0
17.253.13.136,10.193.107.99,443,57659,1290,3.1948089599609375e-05,1197.3,2303208,0
17.253.13.136,10.193.107.99,443,57659,1290,3.314018249511719e-05,1197.3,2304446,0
17.253.13.136,10.193.107.99,443,57659,1290,3.1948089599609375e-05,1197.3,2305684,0
17.253.13.136,10.193.107.99,443,57659,1290,3.1948089599609375e-05,1197.3,2306922,0
17.253.13.136,10.193.107.99,443,57659,1290,3.314018249511719e-05,1197.3,2308160,0
17.253.13.136,10.193.107.99,443,57659,1290,3.981590270996094e-05,1290.0,2309398,0
17.253.13.136,10.193.107.99,443,57659,1290,3.218650817871094e-05,1290.0,2310636,0
17.253.13.136,10.193.107.99,443,57659,1290,3.2901763916015625e-05,1290.0,2311874,0
10.193.107.99,17.253.13.136,57659,443,52,1.3113021850585938e-05,1166.2,8973,0
17.253.13.136,10.193.107.99,443,57659,1290,3.2901763916015625e-05,1166.2,2313112,0
17.253.13.136,10.193.107.99,443,57659,1290,3.2901763916015625e-05,1166.2,2314350,0
17.253.13.136,10.193.107.99,443,57659,1290,3.218650817871094e-05,1166.2,2315588,0
17.253.13.136,10.193.107.99,443,57659,1290,3.1948089599609375e-05,1166.2,2316826,0
17.253.13.136,10.193.107.99,443,57659,1290,3.1948089599609375e-05,1166.2,2318064,0
17.253.13.136,10.193.107.99,443,57659,1290,4.00543212890625e-05,1166.2,2319302,0
17.253.13.136,10.193.107.99,443,57659,1290,3.1948089599609375e-05,1166.2,2320540,0
17.253.13.136,10.193.107.99,443,57659,1290,3.2901763916015625e-05,1166.2,2321778,0
17.253.13.136,10.193.107.99,443,57659,1290,3.218650817871094e-05,1166.2,2323016,0
17.253.13.136,10.193.107.99,443,57659,1290,3.3855438232421875e-05,1290.0,2324254,0
17.253.13.136,10.193.107.99,443,57659,1290,4.410743713378906e-05,1290.0,2325492,0
17.253.13.136,10.193.107.99,443,57659,1290,3.2901763916015625e-05,1290.0,2326730,0
17.253.13.136,10.193.107.99,443,57659,1290,3.1948089599609375e-05,1290.0,2327968,0
17.253.13.136,10.193.107.99,443,57659,1290,3.314018249511719e-05,1290.0,2329206,0
17.253.13.136,10.193.107.99,443,57659,1290,3.3855438232421875e-05,1290.0,2330444,0
17.253.13.136,10.193.107.99,443,57659,242,1.9073486328125e-05,1185.2,2331682,0
10.193.107.99,17.253.13.136,57659,443,52,1.3113021850585938e-05,1061.4,8973,0
17.253.13.136,10.193.107.99,443,57659,1290,3.0994415283203125e-05,1061.4,2331872,0
17.253.13.136,10.193.107.99,443,57659,1290,3.0994415283203125e-05,1061.4,2333110,0
17.253.13.136,10.193.107.99,443,57659,1290,3.2901763916015625e-05,1061.4,2334348,0
17.253.13.136,10.193.107.99,443,57659,1290,3.0994415283203125e-05,1061.4,2335586,0
17.253.13.136,10.193.107.99,443,57659,1290,3.600120544433594e-05,1061.4,2336824,0
17.253.13.136,10.193.107.99,443,57659,1290,3.600120544433594e-05,1061.4,2338062,0
17.253.13.136,10.193.107.99,443,57659,1290,3.0994415283203125e-05,1061.4,2339300,0
17.253.13.136,10.193.107.99,443,57659,1290,3.600120544433594e-05,1061.4,2340538,0
17.253.13.136,10.193.107.99,443,57659,1290,3.1948089599609375e-05,1166.2,2341776,0
17.253.13.136,10.193.107.99,443,57659,1290,3.218650817871094e-05,1290.0,2343014,0
10.193.107.99,17.253.13.136,57659,443,52,1.6927719116210938e-05,1166.2,8973,0
10.193.107.99,17.253.13.136,57659,443,52,1.0967254638671875e-05,1042.4,8973,0
17.253.13.136,10.193.107.99,443,57659,1290,3.504753112792969e-05,1042.4,2344252,0
17.253.13.136,10.193.107.99,443,57659,1290,3.1948089599609375e-05,1042.4,2345490,0
17.253.13.136,10.193.107.99,443,57659,1290,3.600120544433594e-05,1042.4,2346728,0
17.253.13.136,10.193.107.99,443,57659,363,1.9073486328125e-05,949.7,2347966,0
17.253.13.136,10.193.107.99,443,57659,1290,3.1948089599609375e-05,949.7,2348277,0
17.253.13.136,10.193.107.99,443,57659,1290,3.504753112792969e-05,949.7,2349515,0
17.253.13.136,10.193.107.99,443,57659,1290,3.1948089599609375e-05,949.7,2350753,0
17.253.13.136,10.193.107.99,443,57659,1290,3.1948089599609375e-05,949.7,2351991,0
17.253.13.136,10.193.107.99,443,57659,1290,3.600120544433594e-05,1073.5,2353229,0
17.253.13.136,10.193.107.99,443,57659,1290,3.600120544433594e-05,1197.3,2354467,0
17.253.13.136,10.193.107.99,443,57659,1290,3.1948089599609375e-05,1197.3,2355705,0
17.253.13.136,10.193.107.99,443,57659,1290,3.600120544433594e-05,1197.3,2356943,0
17.253.13.136,10.193.107.99,443,57659,1290,3.218650817871094e-05,1197.3,2358181,0
17.253.13.136,10.193.107.99,443,57659,1290,3.600120544433594e-05,1290.0,2359419,0
17.253.13.136,10.193.107.99,443,57659,1290,3.600120544433594e-05,1290.0,2360657,0
17.253.13.136,10.193.107.99,443,57659,1290,3.1948089599609375e-05,1290.0,2361895,0
17.253.13.136,10.193.107.99,443,57659,1290,3.600120544433594e-05,1290.0,2363133,0
17.253.13.136,10.193.107.99,443,57659,1290,3.600120544433594e-05,1290.0,2364371,0
17.253.13.136,10.193.107.99,443,57659,1290,3.1948089599609375e-05,1290.0,2365609,0
17.253.13.136,10.193.107.99,443,57659,1290,3.600120544433594e-05,1290.0,2366847,0
17.253.13.136,10.193.107.99,443,57659,1290,3.600120544433594e-05,1290.0,2368085,0
17.253.13.136,10.193.107.99,443,57659,1290,3.1948089599609375e-05,1290.0,2369323,0
10.193.107.99,17.253.13.136,57659,443,52,1.3113021850585938e-05,1166.2,8973,0
17.253.13.136,10.193.107.99,443,57659,1290,3.504753112792969e-05,1166.2,2370561,0
17.253.13.136,10.193.107.99,443,57659,1290,3.1948089599609375e-05,1166.2,2371799,0
17.253.13.136,10.193.107.99,443,57659,1290,3.504753112792969e-05,1166.2,2373037,0
17.253.13.136,10.193.107.99,443,57659,1290,3.4809112548828125e-05,1166.2,2374275,0
17.253.13.136,10.193.107.99,443,57659,1290,3.600120544433594e-05,1166.2,2375513,0
17.253.13.136,10.193.107.99,443,57659,1290,3.504753112792969e-05,1166.2,2376751,0
17.253.13.136,10.193.107.99,443,57659,1290,3.1948089599609375e-05,1166.2,2377989,0
17.253.13.136,10.193.107.99,443,57659,1290,3.504753112792969e-05,1166.2,2379227,0
17.253.13.136,10.193.107.99,443,57659,1290,3.314018249511719e-05,1166.2,2380465,0
17.253.13.136,10.193.107.99,443,57659,871,2.8848648071289062e-05,1248.1,2381703,0
10.193.107.99,17.253.13.136,57659,443,52,2.5987625122070312e-05,1124.3,8973,0
10.193.107.99,17.253.13.136,57659,443,52,1.5974044799804688e-05,1000.5,8973,0
10.193.107.99,17.253.13.136,57659,443,129,0.999826192855835,884.4,8973,0
17.253.13.136,10.193.107.99,443,57659,1290,9.584426879882812e-05,884.4,2382522,0
17.253.13.136,10.193.107.99,443,57659,1290,7.510185241699219e-05,884.4,2383760,0
17.253.13.136,10.193.107.99,443,57659,1290,7.891654968261719e-05,884.4,2384998,0
17.253.13.136,10.193.107.99,443,57659,1290,7.200241088867188e-05,884.4,2386236,0
17.253.13.136,10.193.107.99,443,57659,1290,7.009506225585938e-05,884.4,2387474,0
17.253.13.136,10.193.107.99,443,57659,1290,7.700920104980469e-05,884.4,2388712,0
17.253.13.136,10.193.107.99,443,57659,428,4.38690185546875e-05,840.1,2389950,0
17.253.13.136,10.193.107.99,443,57659,1290,0.00011897087097167969,963.9,2390326,0
10.193.107.99,17.253.13.136,57659,443,129,4.506111145019531e-05,971.6,9050,0
10.193.107.99,17.253.13.136,57659,443,52,0.00021195411682128906,963.9,9127,0
17.253.13.136,10.193.107.99,443,57659,1290,0.00032711029052734375,963.9,2391564,0
17.253.13.136,10.193.107.99,443,57659,1290,7.891654968261719e-05,963.9,2392802,0
17.253.13.136,10.193.107.99,443,57659,1290,7.295608520507812e-05,963.9,2394040,0
17.253.13.136,10.193.107.99,443,57659,1290,8.702278137207031e-05,963.9,2395278,0
17.253.13.136,10.193.107.99,443,57659,1290,0.00012612342834472656,963.9,2396516,0
17.253.13.136,10.193.107.99,443,57659,1290,8.58306884765625e-05,963.9,2397754,0
17.253.13.136,10.193.107.99,443,57659,1290,7.700920104980469e-05,1050.1,2398992,0
17.253.13.136,10.193.107.99,443,57659,1290,0.00027298927307128906,1050.1,2400230,0
17.253.13.136,10.193.107.99,443,57659,1290,0.0001800060272216797,1166.2,2401468,0
17.253.13.136,10.193.107.99,443,57659,1290,7.414817810058594e-05,1290.0,2402706,0
17.253.13.136,10.193.107.99,443,57659,1290,0.000247955322265625,1290.0,2403944,0
17.253.13.136,10.193.107.99,443,57659,1290,7.510185241699219e-05,1290.0,2405182,0
