src_ip,dst_ip,src_port,dst_port,length,inter_arrival_time,rolling_avg_length,seq_num,header_len,is_malicious
10.193.107.99,17.248.201.70,57864,443,1171,6.723403930664062e-05,378.9,611,52,0
17.248.201.70,10.193.107.99,443,57865,103,0.0002269744873046875,282.8,6347,52,0
10.193.107.99,17.248.201.70,57865,443,52,7.796287536621094e-05,192.7,611,52,0
10.193.107.99,17.248.201.70,57865,443,1171,0.00036597251892089844,304.6,611,52,0
10.193.107.99,17.248.201.70,57864,443,1290,8.20159912109375e-05,428.4,1730,52,0
10.193.107.99,17.248.201.70,57864,443,160,5.602836608886719e-05,439.2,2968,52,0
10.193.107.99,17.248.201.70,57866,443,145,3.886222839355469e-05,439.2,518,52,0
10.193.107.99,17.248.201.70,57865,443,1290,0.00013208389282226562,557.9,1730,52,0
10.193.107.99,17.248.201.70,57865,443,160,0.0001518726348876953,559.4,2968,52,0
17.248.201.70,10.193.107.99,443,57864,52,3.719329833984375e-05,559.4,6398,52,0
17.248.201.70,10.193.107.99,443,57866,52,3.1948089599609375e-05,447.5,6347,52,0
17.248.201.70,10.193.107.99,443,57866,103,3.3855438232421875e-05,447.5,6347,52,0
17.248.201.70,10.193.107.99,443,57865,52,3.0994415283203125e-05,447.5,6398,52,0
10.193.107.99,17.248.201.70,57866,443,52,0.00018715858459472656,335.6,611,52,0
10.193.107.99,17.248.201.70,57866,443,1171,0.00026297569274902344,323.7,611,52,0
10.193.107.99,17.248.201.70,57866,443,1290,7.510185241699219e-05,436.7,1730,52,0
10.193.107.99,17.248.201.70,57866,443,160,4.982948303222656e-05,438.2,2968,52,0
17.248.201.70,10.193.107.99,443,57866,52,0.0001590251922607422,314.4,6398,52,0
17.248.201.70,10.193.107.99,443,57866,52,0.00013303756713867188,303.6,6398,52,0
17.248.201.70,10.193.107.99,443,57866,52,4.410743713378906e-05,303.6,6398,52,0
10.193.107.99,17.248.201.70,57865,443,160,4.076957702636719e-05,314.4,2968,52,0
17.248.201.70,10.193.107.99,443,57865,64,4.100799560546875e-05,310.5,6398,64,0
17.248.201.70,10.193.107.99,443,57864,974,0.00017905235290527344,402.7,6398,52,0
10.193.107.99,17.248.201.70,57864,443,52,8.916854858398438e-05,402.7,3076,52,0
17.248.201.70,10.193.107.99,443,57865,974,1.0024919509887695,383.0,6398,52,0
10.193.107.99,17.248.201.70,57865,443,52,7.581710815429688e-05,259.2,3076,52,0
17.248.201.70,10.193.107.99,443,57866,974,7.009506225585938e-05,340.6,6398,52,0
10.193.107.99,17.248.201.70,57866,443,52,3.409385681152344e-05,340.6,3076,52,0
10.193.107.99,17.57.144.38,57373,5223,92,4.007160902023315,344.6,5689,52,1
17.57.144.38,10.193.107.99,5223,57373,52,5.91278076171875e-05,344.6,3506,52,0
17.57.144.38,10.193.107.99,5223,57373,76,4.1961669921875e-05,336.2,3506,52,0
10.193.107.99,17.57.144.38,57373,5223,52,3.2901763916015625e-05,335.0,5729,52,0
10.193.107.99,17.248.201.70,57863,443,83,25.08591103553772,245.9,5177,52,0
10.193.107.99,17.248.201.70,57864,443,83,4.00543212890625e-05,249.0,3076,52,0
10.193.107.99,17.248.201.70,57863,443,52,3.1948089599609375e-05,156.8,5208,52,0
10.193.107.99,17.248.201.70,57864,443,52,3.0040740966796875e-05,156.8,3107,52,0
17.248.201.70,10.193.107.99,443,57863,52,3.695487976074219e-05,64.6,8931,52,0
17.248.201.70,10.193.107.99,443,57864,52,3.1948089599609375e-05,64.6,7320,52,0
17.248.201.70,10.193.107.99,443,57864,52,3.0040740966796875e-05,60.6,7321,52,0
10.193.107.99,17.248.201.70,57863,443,52,0.00011205673217773438,60.6,5209,52,0
10.193.107.99,17.248.201.70,57864,443,52,3.695487976074219e-05,58.2,3107,52,0
10.193.107.99,17.248.201.70,57865,443,83,2.0042009353637695,61.3,3076,52,0
10.193.107.99,17.248.201.70,57866,443,83,4.9114227294921875e-05,61.3,3076,52,0
10.193.107.99,17.248.201.70,57865,443,52,4.1961669921875e-05,58.2,3107,52,0
10.193.107.99,17.248.201.70,57866,443,52,3.1948089599609375e-05,58.2,3107,52,0
17.248.201.70,10.193.107.99,443,57866,52,3.0994415283203125e-05,58.2,7320,52,0
17.248.201.70,10.193.107.99,443,57865,52,3.314018249511719e-05,58.2,7320,52,0
17.248.201.70,10.193.107.99,443,57865,52,3.0994415283203125e-05,58.2,7320,52,0
17.248.201.70,10.193.107.99,443,57866,52,3.0994415283203125e-05,58.2,7320,52,0
17.248.201.70,10.193.107.99,443,57866,52,3.0994415283203125e-05,58.2,7321,52,0
10.193.107.99,17.248.201.70,57865,443,52,0.00018596649169921875,58.2,3108,52,0
10.193.107.99,17.248.201.70,57866,443,52,4.38690185546875e-05,55.1,3107,52,0
10.193.107.99,100.22.10.168,57867,443,64,4.0078301429748535,53.2,0,64,0
100.22.10.168,10.193.107.99,443,57867,60,3.886222839355469e-05,54.0,0,60,0
10.193.107.99,100.22.10.168,57867,443,52,5.698204040527344e-05,54.0,1,52,0
10.193.107.99,100.22.10.168,57867,443,569,0.0002181529998779297,105.7,1,52,0
100.22.10.168,10.193.107.99,443,57867,52,4.887580871582031e-05,105.7,1,52,0
100.22.10.168,10.193.107.99,443,57867,1290,7.605552673339844e-05,229.5,1,52,0
100.22.10.168,10.193.107.99,443,57867,1290,7.295608520507812e-05,353.3,1239,52,0
100.22.10.168,10.193.107.99,443,57867,1290,0.00037097930908203125,477.1,2477,52,0
100.22.10.168,10.193.107.99,443,57867,297,5.412101745605469e-05,501.6,3715,52,0
10.193.107.99,100.22.10.168,57867,443,52,3.790855407714844e-05,501.6,518,52,0
10.193.107.99,100.22.10.168,57867,443,52,0.00026702880859375,500.4,518,52,0
10.193.107.99,100.22.10.168,57867,443,116,0.00015401840209960938,506.0,518,52,0
10.193.107.99,100.22.10.168,57867,443,1290,7.796287536621094e-05,629.8,582,52,0
10.193.107.99,100.22.10.168,57867,443,126,4.00543212890625e-05,585.5,1820,52,0
10.193.107.99,100.22.10.168,57867,443,1290,7.009506225585938e-05,709.3,1894,52,0
10.193.107.99,100.22.10.168,57867,443,1290,6.985664367675781e-05,709.3,3132,52,0
10.193.107.99,100.22.10.168,57867,443,64,8.702278137207031e-05,586.7,4370,52,0
10.193.107.99,100.22.10.168,57867,443,1290,7.891654968261719e-05,586.7,4382,52,0
10.193.107.99,100.22.10.168,57867,443,115,3.814697265625e-05,568.5,5620,52,0
100.22.10.168,10.193.107.99,443,57867,113,3.504753112792969e-05,574.6,3960,52,0
10.193.107.99,100.22.10.168,57867,443,83,3.2901763916015625e-05,577.7,5683,52,0
100.22.10.168,10.193.107.99,443,57867,52,3.0994415283203125e-05,571.3,4021,52,0
100.22.10.168,10.193.107.99,443,57867,87,3.1948089599609375e-05,451.0,4021,52,0
100.22.10.168,10.193.107.99,443,57867,83,3.0040740966796875e-05,446.7,4056,52,0
100.22.10.168,10.193.107.99,443,57867,52,3.0994415283203125e-05,322.9,4087,52,0
100.22.10.168,10.193.107.99,443,57867,111,3.1948089599609375e-05,205.0,4087,52,0
100.22.10.168,10.193.107.99,443,57867,86,3.0994415283203125e-05,207.2,4146,52,0
100.22.10.168,10.193.107.99,443,57867,86,3.218650817871094e-05,86.8,4180,52,0
100.22.10.168,10.193.107.99,443,57867,86,3.0994415283203125e-05,83.9,4214,52,0
100.22.10.168,10.193.107.99,443,57867,86,3.0994415283203125e-05,81.2,4248,52,0
10.193.107.99,100.22.10.168,57867,443,83,3.0994415283203125e-05,81.2,5714,52,0
10.193.107.99,100.22.10.168,57867,443,52,2.9802322387695312e-05,81.2,5745,52,0
100.22.10.168,10.193.107.99,443,57867,99,0.00010609626770019531,82.4,4282,52,0
10.193.107.99,100.22.10.168,57867,443,52,3.0040740966796875e-05,79.3,5745,52,0
100.22.10.168,10.193.107.99,443,57867,87,3.0994415283203125e-05,82.8,4329,52,0
10.193.107.99,100.22.10.168,57867,443,115,3.1948089599609375e-05,83.2,5745,52,0
10.193.107.99,100.22.10.168,57867,443,40,3.314018249511719e-05,78.6,5714,40,0
10.193.107.99,100.22.10.168,57867,443,40,2.8848648071289062e-05,74.0,5809,40,0
17.57.144.38,10.193.107.99,5223,57373,339,23.10269808769226,99.3,3530,52,1
17.57.144.38,10.193.107.99,5223,57373,78,5.888938903808594e-05,98.5,3817,52,0
17.57.144.38,10.193.107.99,5223,57373,78,3.695487976074219e-05,98.0,3817,52,0
10.193.107.99,17.57.144.38,57373,5223,52,3.504753112792969e-05,98.0,5729,52,0
10.193.107.99,17.57.144.38,57373,5223,64,3.695487976074219e-05,94.5,5729,64,0
10.193.107.99,17.57.144.38,57373,5223,84,3.504753112792969e-05,97.7,5729,52,0
17.57.144.38,10.193.107.99,5223,57373,52,3.314018249511719e-05,94.2,3843,52,0
10.193.107.99,17.57.144.38,57373,5223,1290,0.00021386146545410156,211.7,5761,52,0
10.193.107.99,17.57.144.38,57373,5223,862,6.699562072753906e-05,293.9,6999,52,0
10.193.107.99,17.57.144.38,57373,5223,395,5.0067901611328125e-05,329.4,7809,52,0
17.57.144.38,10.193.107.99,5223,57373,52,3.504753112792969e-05,300.7,3843,52,0
17.57.144.38,10.193.107.99,5223,57373,52,0.00010395050048828125,298.1,3843,52,0
17.57.144.38,10.193.107.99,5223,57373,52,4.601478576660156e-05,295.5,3843,52,0
17.57.144.38,10.193.107.99,5223,57373,88,3.695487976074219e-05,299.1,3843,52,0
10.193.107.99,17.57.144.38,57373,5223,52,3.314018249511719e-05,297.9,8152,52,0
17.57.144.38,10.193.107.99,5223,57373,131,4.076957702636719e-05,302.6,3879,52,0
17.57.144.38,10.193.107.99,5223,57373,131,3.814697265625e-05,310.5,3958,52,0
10.193.107.99,17.57.144.38,57373,5223,52,3.2901763916015625e-05,186.7,8152,52,0
10.193.107.99,17.57.144.38,57373,5223,52,3.1948089599609375e-05,105.7,8152,52,0
10.193.107.99,17.57.144.38,57373,5223,84,3.123283386230469e-05,74.6,8152,52,0
10.193.107.99,17.57.144.38,57373,5223,84,4.076957702636719e-05,77.8,8184,52,0
17.57.144.38,10.193.107.99,5223,57373,52,3.0994415283203125e-05,77.8,4037,52,0
17.57.144.38,10.193.107.99,5223,57373,131,3.600120544433594e-05,85.7,4037,52,0
10.193.107.99,17.57.144.38,57373,5223,52,3.123283386230469e-05,82.1,8216,52,0
10.193.107.99,17.57.144.38,57373,5223,84,3.1948089599609375e-05,85.3,8216,52,0
17.57.144.38,10.193.107.99,5223,57373,159,3.886222839355469e-05,88.1,4116,52,0
10.193.107.99,17.57.144.38,57373,5223,52,3.218650817871094e-05,80.2,8248,52,0
10.193.107.99,17.57.144.38,57373,5223,84,3.1948089599609375e-05,83.4,8248,52,0
17.57.144.38,10.193.107.99,5223,57373,52,3.0040740966796875e-05,83.4,4223,52,0
17.57.144.38,10.193.107.99,5223,57373,131,3.2901763916015625e-05,88.1,4223,52,0
10.193.107.99,17.57.144.38,57373,5223,52,3.0994415283203125e-05,84.9,8280,52,0
10.193.107.99,17.57.144.38,57373,5223,84,4.00543212890625e-05,88.1,8280,52,0
17.57.144.38,10.193.107.99,5223,57373,52,3.0994415283203125e-05,80.2,4302,52,0
17.57.144.38,10.193.107.99,5223,57373,159,3.600120544433594e-05,90.9,4302,52,0
10.193.107.99,17.57.144.38,57373,5223,52,3.2901763916015625e-05,87.7,8312,52,0
10.193.107.99,17.57.144.38,57373,5223,84,3.0994415283203125e-05,80.2,8312,52,0
17.57.144.38,10.193.107.99,5223,57373,52,3.0040740966796875e-05,80.2,4409,52,0
10.193.107.99,17.248.201.74,57868,443,64,0.00019311904907226562,78.2,0,64,0
10.193.107.99,17.248.201.74,57869,443,64,3.0994415283203125e-05,79.4,0,64,0
17.248.201.74,10.193.107.99,443,57868,60,3.2901763916015625e-05,72.3,0,60,0
10.193.107.99,17.248.201.74,57868,443,52,2.9087066650390625e-05,72.3,1,52,0
10.193.107.99,17.248.201.74,57868,443,569,4.887580871582031e-05,120.8,1,52,0
17.248.201.74,10.193.107.99,443,57869,60,4.00543212890625e-05,121.6,0,60,0
10.193.107.99,17.248.201.74,57869,443,52,3.2901763916015625e-05,110.9,1,52,0
10.193.107.99,17.248.201.74,57869,443,569,4.696846008300781e-05,162.6,1,52,0
17.248.201.74,10.193.107.99,443,57868,52,3.0994415283203125e-05,159.4,1,52,0
17.248.201.74,10.193.107.99,443,57868,1290,0.00012803077697753906,283.2,1,52,0
17.248.201.74,10.193.107.99,443,57868,1290,0.00010013580322265625,405.8,1239,52,0
17.248.201.74,10.193.107.99,443,57868,1290,7.605552673339844e-05,528.4,2477,52,0
17.248.201.74,10.193.107.99,443,57868,434,5.4836273193359375e-05,565.8,3715,52,0
17.248.201.74,10.193.107.99,443,57868,1290,7.295608520507812e-05,689.6,4097,52,0
17.248.201.74,10.193.107.99,443,57868,733,5.602836608886719e-05,706.0,5335,52,0
17.248.201.74,10.193.107.99,443,57869,52,3.719329833984375e-05,705.2,1,52,0
17.248.201.74,10.193.107.99,443,57869,1290,7.295608520507812e-05,829.0,1,52,0
17.248.201.74,10.193.107.99,443,57869,1290,7.200241088867188e-05,901.1,1239,52,0
17.248.201.74,10.193.107.99,443,57869,1290,6.794929504394531e-05,1024.9,2477,52,0
17.248.201.74,10.193.107.99,443,57869,434,4.601478576660156e-05,939.3,3715,52,0
17.248.201.74,10.193.107.99,443,57869,1290,6.794929504394531e-05,939.3,4097,52,0
17.248.201.74,10.193.107.99,443,57869,735,5.2928924560546875e-05,883.8,5335,52,0
10.193.107.99,17.248.201.74,57868,443,52,3.314018249511719e-05,845.6,518,52,0
10.193.107.99,17.248.201.74,57868,443,52,3.3855438232421875e-05,721.8,518,52,0
10.193.107.99,17.248.201.74,57869,443,52,3.0040740966796875e-05,653.7,518,52,0
10.193.107.99,17.248.201.74,57869,443,52,4.00543212890625e-05,653.7,518,52,0
10.193.107.99,17.248.201.74,57868,443,116,3.695487976074219e-05,536.3,518,52,0
17.248.201.74,10.193.107.99,443,57868,323,3.910064697265625e-05,439.6,6016,52,0
10.193.107.99,17.248.201.74,57869,443,116,3.3855438232421875e-05,322.2,518,52,0
17.248.201.74,10.193.107.99,443,57868,323,4.9114227294921875e-05,311.1,6287,52,0
17.248.201.74,10.193.107.99,443,57868,114,3.504753112792969e-05,193.5,6558,52,0
17.248.201.74,10.193.107.99,443,57869,323,4.792213439941406e-05,152.3,6018,52,0
17.248.201.74,10.193.107.99,443,57869,323,4.00543212890625e-05,179.4,6289,52,0
17.248.201.74,10.193.107.99,443,57869,114,3.1948089599609375e-05,185.6,6560,52,0
10.193.107.99,17.248.201.74,57868,443,1157,6.389617919921875e-05,296.1,582,52,0
10.193.107.99,17.248.201.74,57868,443,52,3.218650817871094e-05,296.1,1687,52,0
10.193.107.99,17.248.201.74,57869,443,1290,6.699562072753906e-05,413.5,582,52,0
10.193.107.99,17.248.201.74,57869,443,477,4.482269287109375e-05,428.9,1820,52,0
10.193.107.99,17.248.201.74,57869,443,52,3.0994415283203125e-05,422.5,2245,52,0
17.248.201.74,10.193.107.99,443,57868,83,3.314018249511719e-05,398.5,6620,52,0
10.193.107.99,17.248.201.74,57868,443,83,3.0994415283203125e-05,395.4,1687,52,0
17.248.201.74,10.193.107.99,443,57869,52,3.0040740966796875e-05,368.3,6622,52,0
10.193.107.99,17.248.201.74,57869,443,83,3.0040740966796875e-05,344.3,2245,52,0
17.248.201.74,10.193.107.99,443,57869,83,3.0994415283203125e-05,341.2,6622,52,0
10.193.107.99,17.248.201.74,57869,443,52,3.1948089599609375e-05,230.7,2276,52,0
17.248.201.74,10.193.107.99,443,57869,52,9.298324584960938e-05,230.7,6653,52,0
17.248.201.74,10.193.107.99,443,57868,52,3.0994415283203125e-05,106.9,6651,52,0
17.248.201.74,10.193.107.99,443,57868,516,4.506111145019531e-05,110.8,6651,52,0
10.193.107.99,17.248.201.74,57868,443,52,5.4836273193359375e-05,110.8,1718,52,0
10.193.107.99,17.248.201.74,57868,443,91,4.315376281738281e-05,111.6,1718,52,0
10.193.107.99,17.248.201.74,57868,443,76,3.1948089599609375e-05,110.9,1757,52,0
17.248.201.74,10.193.107.99,443,57868,52,3.0040740966796875e-05,110.9,7115,52,0
17.248.201.74,10.193.107.99,443,57868,52,3.0040740966796875e-05,107.8,7115,52,0
10.193.107.99,17.248.201.74,57868,443,52,2.8848648071289062e-05,104.7,1782,52,0
17.248.201.74,10.193.107.99,443,57869,574,4.696846008300781e-05,156.9,6653,52,0
10.193.107.99,17.248.201.74,57869,443,52,3.0994415283203125e-05,156.9,2276,52,0
10.193.107.99,17.248.201.74,57869,443,91,3.0994415283203125e-05,160.8,2276,52,0
10.193.107.99,17.248.201.74,57869,443,76,1.0008909702301025,116.8,2315,52,0
17.248.201.74,10.193.107.99,443,57869,52,3.218650817871094e-05,116.8,7175,52,0
17.248.201.74,10.193.107.99,443,57869,52,2.09808349609375e-05,112.9,7175,52,0
10.193.107.99,17.248.201.74,57869,443,52,1.6927719116210938e-05,110.5,2340,52,0
10.193.107.99,17.242.184.19,57870,443,64,0.0006539821624755859,111.7,0,64,0
17.242.184.19,10.193.107.99,443,57870,60,6.198883056640625e-05,112.5,0,60,0
10.193.107.99,17.242.184.19,57870,443,52,0.0003190040588378906,112.5,1,52,0
10.193.107.99,17.242.184.19,57870,443,569,5.507469177246094e-05,112.0,1,52,0
17.242.184.19,10.193.107.99,443,57870,52,0.0002579689025878906,112.0,1,52,0
17.242.184.19,10.193.107.99,443,57870,1290,7.700920104980469e-05,231.9,1,52,0
17.242.184.19,10.193.107.99,443,57870,1290,6.890296936035156e-05,353.3,1239,52,0
17.242.184.19,10.193.107.99,443,57870,1290,7.104873657226562e-05,477.1,2477,52,0
17.242.184.19,10.193.107.99,443,57870,57,3.1948089599609375e-05,477.6,3715,52,0
10.193.107.99,17.242.184.19,57870,443,52,3.0994415283203125e-05,477.6,518,52,0
10.193.107.99,17.242.184.19,57870,443,52,3.314018249511719e-05,476.4,518,52,0
10.193.107.99,17.242.184.19,57870,443,116,0.00020599365234375,482.0,518,52,0
17.242.184.19,10.193.107.99,443,57870,52,9.584426879882812e-05,482.0,3720,52,0
10.193.107.99,17.242.184.19,57870,443,505,0.00043010711669921875,475.6,582,52,0
17.242.184.19,10.193.107.99,443,57870,52,1.0017480850219727,475.6,3720,52,0
17.242.184.19,10.193.107.99,443,57870,344,6.699562072753906e-05,381.0,3720,52,0
10.193.107.99,17.242.184.19,57870,443,52,3.981590270996094e-05,257.2,1035,52,0
10.193.107.99,17.242.184.19,57870,443,76,3.600120544433594e-05,135.8,1035,52,0
10.193.107.99,17.242.184.19,57870,443,52,3.910064697265625e-05,135.3,1059,52,0
17.242.184.19,10.193.107.99,443,57870,52,3.0994415283203125e-05,135.3,4012,52,0
10.193.107.99,17.242.184.19,57870,443,52,3.0994415283203125e-05,135.3,1060,52,0
10.193.107.99,17.57.144.38,57373,5223,92,3.0057129859924316,132.9,8344,52,1
17.57.144.38,10.193.107.99,5223,57373,52,5.91278076171875e-05,132.9,4409,52,0
17.57.144.38,10.193.107.99,5223,57373,76,4.291534423828125e-05,90.0,4409,52,0
10.193.107.99,17.57.144.38,57373,5223,52,3.504753112792969e-05,90.0,8384,52,0
10.193.107.99,17.57.144.38,57373,5223,92,6.010617017745972,64.8,8384,52,1
17.57.144.38,10.193.107.99,5223,57373,76,3.600120544433594e-05,67.2,4433,52,0
10.193.107.99,17.57.144.38,57373,5223,52,3.3855438232421875e-05,64.8,8424,52,0
17.57.144.38,10.193.107.99,5223,57373,339,50.48248314857483,93.5,4457,52,1
17.57.144.38,10.193.107.99,5223,57373,78,0.00011491775512695312,96.1,4744,52,0
10.193.107.99,17.57.144.38,57373,5223,52,8.296966552734375e-05,96.1,8424,52,0
10.193.107.99,17.57.144.38,57373,5223,84,0.00010991096496582031,95.3,8424,52,0
17.57.144.38,10.193.107.99,5223,57373,78,0.00019621849060058594,97.9,4744,52,0
10.193.107.99,17.57.144.38,57373,5223,64,5.078315734863281e-05,96.7,8456,64,0
17.57.144.38,10.193.107.99,5223,57373,184,4.8160552978515625e-05,109.9,4770,52,0
10.193.107.99,17.57.144.38,57373,5223,52,3.886222839355469e-05,105.9,8456,52,0
10.193.107.99,17.57.144.38,57373,5223,84,0.00017213821411132812,106.7,8456,52,0
17.57.144.38,10.193.107.99,5223,57373,52,6.794929504394531e-05,106.7,4902,52,0
10.193.107.99,17.248.201.70,57871,443,64,0.0003199577331542969,79.2,0,64,0
17.248.201.70,10.193.107.99,443,57871,60,2.4080276489257812e-05,77.4,0,60,0
10.193.107.99,17.248.201.70,57871,443,52,2.193450927734375e-05,77.4,1,52,0
10.193.107.99,17.248.201.70,57871,443,569,9.393692016601562e-05,125.9,1,52,0
17.248.201.70,10.193.107.99,443,57871,52,2.5987625122070312e-05,123.3,1,52,0
17.248.201.70,10.193.107.99,443,57871,1290,5.91278076171875e-05,245.9,1,52,0
10.193.107.99,17.248.201.70,57871,443,52,2.5033950805664062e-05,232.7,518,52,0
17.248.201.70,10.193.107.99,443,57871,1290,5.698204040527344e-05,356.5,1239,52,0
17.248.201.70,10.193.107.99,443,57871,1290,5.3882598876953125e-05,477.1,2477,52,0
17.248.201.70,10.193.107.99,443,57871,434,3.314018249511719e-05,515.3,3715,52,0
17.248.201.70,10.193.107.99,443,57871,1290,5.793571472167969e-05,637.9,4097,52,0
17.248.201.70,10.193.107.99,443,57871,1064,4.506111145019531e-05,738.3,5335,52,0
10.193.107.99,17.248.201.70,57871,443,52,2.384185791015625e-05,738.3,518,52,0
10.193.107.99,17.248.201.70,57871,443,52,2.5033950805664062e-05,686.6,518,52,0
10.193.107.99,17.248.201.70,57871,443,145,2.8133392333984375e-05,695.9,518,52,0
10.193.107.99,17.248.201.74,57872,443,64,2.288818359375e-05,573.3,0,64,0
17.248.201.70,10.193.107.99,443,57871,103,2.4080276489257812e-05,578.4,6347,52,0
10.193.107.99,17.248.201.70,57871,443,52,2.4080276489257812e-05,454.6,611,52,0
17.248.201.74,10.193.107.99,443,57872,60,2.288818359375e-05,331.6,0,60,0
10.193.107.99,17.248.201.70,57871,443,1158,4.601478576660156e-05,404.0,611,52,0
10.193.107.99,17.248.201.74,57872,443,52,3.1948089599609375e-05,280.2,1,52,0
10.193.107.99,17.248.201.74,57872,443,569,3.409385681152344e-05,230.7,1,52,0
10.193.107.99,17.248.201.70,57871,443,1140,0.00015997886657714844,339.5,1717,52,0
10.193.107.99,17.248.201.74,57873,443,64,5.1021575927734375e-05,340.7,0,64,0
17.248.201.74,10.193.107.99,443,57872,52,3.504753112792969e-05,331.4,1,52,0
17.248.201.70,10.193.107.99,443,57871,52,7.486343383789062e-05,330.2,6398,52,0
17.248.201.74,10.193.107.99,443,57872,1290,8.296966552734375e-05,448.9,1,52,0
17.248.201.74,10.193.107.99,443,57872,1290,8.702278137207031e-05,572.7,1239,52,0
17.248.201.74,10.193.107.99,443,57872,1290,7.414817810058594e-05,695.7,2477,52,0
17.248.201.74,10.193.107.99,443,57872,434,5.5789947509765625e-05,623.3,3715,52,0
17.248.201.74,10.193.107.99,443,57872,1290,7.82012939453125e-05,747.1,4097,52,0
17.248.201.74,10.193.107.99,443,57872,733,5.3882598876953125e-05,763.5,5335,52,0
17.248.201.74,10.193.107.99,443,57873,60,4.100799560546875e-05,655.5,0,60,0
10.193.107.99,17.248.201.74,57872,443,52,3.0994415283203125e-05,654.3,518,52,0
10.193.107.99,17.248.201.74,57872,443,52,3.1948089599609375e-05,654.3,518,52,0
10.193.107.99,17.248.201.74,57873,443,52,3.0994415283203125e-05,654.3,1,52,0
10.193.107.99,17.248.201.74,57873,443,569,0.00023102760314941406,582.2,1,52,0
17.248.201.74,10.193.107.99,443,57873,52,0.0001201629638671875,458.4,1,52,0
17.248.201.74,10.193.107.99,443,57873,1290,0.0002079010009765625,458.4,1,52,0
17.248.201.74,10.193.107.99,443,57873,1290,0.00018405914306640625,544.0,1239,52,0
17.248.201.74,10.193.107.99,443,57873,1290,8.082389831542969e-05,544.0,2477,52,0
17.248.201.74,10.193.107.99,443,57873,434,5.0067901611328125e-05,514.1,3715,52,0
17.248.201.74,10.193.107.99,443,57873,1290,8.296966552734375e-05,637.1,4097,52,0
17.248.201.74,10.193.107.99,443,57873,734,6.604194641113281e-05,705.3,5335,52,0
10.193.107.99,17.248.201.74,57873,443,52,4.100799560546875e-05,705.3,518,52,0
10.193.107.99,17.248.201.74,57873,443,52,3.2901763916015625e-05,705.3,518,52,0
10.193.107.99,17.248.201.74,57873,443,52,3.0994415283203125e-05,653.6,518,52,0
10.193.107.99,17.248.201.74,57872,443,116,3.504753112792969e-05,660.0,518,52,0
17.248.201.74,10.193.107.99,443,57872,52,3.1948089599609375e-05,536.2,6016,52,0
17.248.201.74,10.193.107.99,443,57872,323,4.8160552978515625e-05,439.5,6016,52,0
17.248.201.74,10.193.107.99,443,57872,323,6.29425048828125e-05,342.8,6287,52,0
17.248.201.74,10.193.107.99,443,57872,114,0.00017499923706054688,310.8,6558,52,0
10.193.107.99,17.248.201.74,57872,443,1157,7.295608520507812e-05,297.5,582,52,0
10.193.107.99,17.248.201.74,57872,443,52,3.504753112792969e-05,229.3,1687,52,0
10.193.107.99,17.248.201.74,57873,443,116,3.504753112792969e-05,235.7,518,52,0
17.248.201.74,10.193.107.99,443,57872,52,3.1948089599609375e-05,235.7,6620,52,0
17.248.201.74,10.193.107.99,443,57872,83,3.2901763916015625e-05,238.8,6620,52,0
10.193.107.99,17.248.201.74,57872,443,83,3.218650817871094e-05,235.5,1687,52,0
10.193.107.99,17.248.201.74,57872,443,52,3.0040740966796875e-05,235.5,1718,52,0
10.193.107.99,17.248.201.74,57873,443,1290,7.891654968261719e-05,332.2,582,52,0
10.193.107.99,17.248.201.74,57873,443,477,4.696846008300781e-05,347.6,1820,52,0
17.248.201.74,10.193.107.99,443,57873,339,4.100799560546875e-05,370.1,6017,52,0
10.193.107.99,17.248.201.74,57873,443,52,1.0017271041870117,259.6,2245,52,0
17.248.201.74,10.193.107.99,443,57873,339,4.792213439941406e-05,288.3,6304,52,0
17.248.201.74,10.193.107.99,443,57873,114,3.886222839355469e-05,288.1,6591,52,0
10.193.107.99,17.248.201.74,57873,443,52,2.4080276489257812e-05,288.1,2245,52,0
17.248.201.74,10.193.107.99,443,57872,52,0.0003979206085205078,285.0,6651,52,0
17.248.201.74,10.193.107.99,443,57873,52,2.5033950805664062e-05,281.9,6653,52,0
17.248.201.74,10.193.107.99,443,57873,83,0.0002319812774658203,285.0,6653,52,0
10.193.107.99,17.248.201.74,57873,443,83,2.5033950805664062e-05,164.3,2245,52,0
10.193.107.99,17.248.201.74,57873,443,52,1.811981201171875e-05,121.8,2276,52,0
17.248.201.70,10.193.107.99,443,57871,1290,4.482269287109375e-05,216.9,6398,52,0
17.248.201.70,10.193.107.99,443,57871,447,2.8133392333984375e-05,256.4,7636,52,0
10.193.107.99,17.248.201.70,57871,443,52,0.00034999847412109375,227.7,2805,52,0
10.193.107.99,17.248.201.70,57871,443,52,3.600120544433594e-05,221.5,2805,52,0
17.248.201.74,10.193.107.99,443,57873,52,0.00023698806762695312,221.5,6684,52,0
10.193.107.99,17.248.201.70,57871,443,1169,7.510185241699219e-05,333.2,2805,52,0
10.193.107.99,17.248.201.70,57871,443,1290,7.200241088867188e-05,457.0,3922,52,0
10.193.107.99,17.248.201.70,57871,443,70,3.695487976074219e-05,455.7,5160,52,0
17.248.201.70,10.193.107.99,443,57871,52,3.790855407714844e-05,452.6,8031,52,0
17.248.201.74,10.193.107.99,443,57872,527,0.0001609325408935547,500.1,6651,52,0
10.193.107.99,17.248.201.74,57872,443,52,4.220008850097656e-05,376.3,1718,52,0
